layout,AgglomerativeClustering,OPTICS,KMeans,GMM,Birch,Genie,Girvan-Newman,Leiden,assortativity,graph_id,size
mds,0.6221634454784061,0.5514211575218007,0.4566976517656823,0.487364318432349,0.5663275526999425,0.4855410968149661,0.9679658302189,1.0,0.6995890968971396,5,25
kamada_kawai,0.6893557205686804,0.614220411566392,0.6918134368970464,0.7092627607800506,0.7389941344504942,0.6425601535420354,0.7135397192773485,0.654653714346456,0.9152428298640812,1,25
kamada_kawai,0.7802740126520493,0.5438948020571989,0.7907218656374744,0.772546395935678,0.870506580906438,0.8428544837048669,0.8721052085813967,0.7170951984765166,0.7735008414593288,0,25
spring,0.8066767410945515,0.903817232254978,0.798691913077447,0.804143904102631,0.968,0.7187494511037681,0.8721052085813967,0.7170951984765166,0.7735008414593288,0,25
davidson_harel,0.2535199519658077,0.2986411202685408,0.3969832818803606,0.4197061213581411,0.496099242302986,0.3395567018892289,0.8721052085813967,0.7170951984765166,0.7735008414593288,0,25
drl,0.3899218695618945,0.2053251769006476,0.3227135855959637,0.2862228745499653,0.2856728489489913,0.3342448422251231,0.8721052085813967,0.7170951984765166,0.7735008414593288,0,25
fruchterman_reingold,0.4826717538291848,0.3552478302834533,0.5080961614840296,0.5374731406692279,0.3898939977252438,0.513929238338543,0.8721052085813967,0.7170951984765166,0.7735008414593288,0,25
graphopt,0.3793782329129647,0.3029467068237068,0.3677057865912762,0.4363032718113809,0.4983049694039448,0.4390977485506424,0.8721052085813967,0.7170951984765166,0.7735008414593288,0,25
lgl,-0.0004497234634152,0.0013896223247997,-0.0004497234634152,-0.0004497234634152,-0.0001301139493877,0.0009758358689742,0.8721052085813967,0.7170951984765166,0.7735008414593288,0,25
kamada_kawai,0.4084678317555788,0.1991021171129797,0.4705359372288448,0.4718238999117591,0.5177497330111543,0.4693054956028685,0.6585201571927609,0.610288564138251,0.6781806309555016,3,25
spring,0.4867560388617424,0.132520422461101,0.4255222544070321,0.4424233394557804,0.4004792388075641,0.3773639216631317,0.6284499394658395,0.5168150997346938,0.5512142572151066,4,25
davidson_harel,0.1005154126044969,0.1311775031345154,0.1475303598922185,0.1893242307126058,0.2272474635829418,0.2007797361375283,0.6284499394658395,0.5168150997346938,0.5512142572151066,4,25
drl,0.0452500578564632,0.0115008776543873,0.0752641957859416,0.0637976838318983,0.0464985632293317,0.0029750203968121,0.6284499394658395,0.5168150997346938,0.5512142572151066,4,25
fruchterman_reingold,0.2591208067605401,0.1299410877231862,0.2901228696259356,0.258608318247459,0.2353772739648164,0.2076747722830482,0.6284499394658395,0.5168150997346938,0.5512142572151066,4,25
graphopt,0.3403455640914414,0.0719813519813519,0.2325072047261056,0.2473492810411948,0.2934874923449445,0.1273008238357099,0.6284499394658395,0.5168150997346938,0.5512142572151066,4,25
lgl,0.0075703117513978,0.0259449896811561,0.0023636308692537,0.0023636308692537,0.0054465489839665,0.0145583690816442,0.6284499394658395,0.5168150997346938,0.5512142572151066,4,25
mds,0.1913003396952357,0.153924294930184,0.1293322886309665,0.1750333077773845,0.1670448657310535,0.128787083770465,0.6284499394658395,0.5168150997346938,0.5512142572151066,4,25
kamada_kawai,0.5925915427070457,0.3212083299841771,0.70526787435976,0.5946402862990137,0.5836830229103871,0.4667394310902614,0.8036059099416265,0.7380200050467842,0.7737251625838781,9,25
spring,0.6386705810089024,0.6733849268832869,0.6630214929123823,0.61735915231183,0.4657865616626505,0.7112571100146308,0.8036059099416265,0.7380200050467842,0.7737251625838781,9,25
davidson_harel,0.3707360955308306,0.3288809971354477,0.3593053710694595,0.3729752737181768,0.2564944672762616,0.3565555514086342,0.8036059099416265,0.7380200050467842,0.7737251625838781,9,25
drl,0.3019897022569866,0.3100294457529792,0.3028972424701432,0.3583388105506017,0.2339836927549426,0.3403243767438847,0.8036059099416265,0.7380200050467842,0.7737251625838781,9,25
fruchterman_reingold,0.4378448685356364,0.3909143447075273,0.447018978519611,0.4695628707019175,0.4074066889791092,0.4343242960990071,0.8036059099416265,0.7380200050467842,0.7737251625838781,9,25
graphopt,0.384583193169702,0.3388168108287782,0.4203823111723655,0.4247717506967068,0.3779333861997156,0.3734243719747822,0.8036059099416265,0.7380200050467842,0.7737251625838781,9,25
lgl,0.1579721716937523,0.1369288733205585,0.1423322131787007,0.164701670040176,0.121817483925369,0.1549491566954817,0.8036059099416265,0.7380200050467842,0.7737251625838781,9,25
mds,0.4589835326970061,0.3486925854892806,0.3844003596256607,0.3843911419528564,0.4182295122548308,0.391200201081277,0.8036059099416265,0.7380200050467842,0.7737251625838781,9,25
kamada_kawai,0.772573069548992,0.4319573768029459,0.8231058315334773,0.8208623819430381,0.9679487179487178,0.7725505494724665,0.846174347549003,0.8365653959308196,0.786649028310808,2,25
spring,0.3509976060244039,0.3472277397824119,0.2412234807677736,0.2445131785509872,0.2107544533060527,0.3264965012763999,0.5499893430376765,0.5610076807002519,0.559872324997757,6,25
davidson_harel,0.1361894643956845,0.1915693494374337,0.233419898830768,0.2180161118752568,0.1563941025436802,0.1732861004138897,0.5499893430376765,0.5610076807002519,0.559872324997757,6,25
drl,0.142606228307261,0.1593865049223794,0.1770715371791041,0.2007735821181949,0.1172229833750726,0.1508124552720347,0.5499893430376765,0.5610076807002519,0.559872324997757,6,25
fruchterman_reingold,0.2587737080078002,0.21388901386435,0.2296156867499671,0.2115800853214808,0.2955954971106008,0.2033831584136198,0.5499893430376765,0.5610076807002519,0.559872324997757,6,25
graphopt,0.2130359343878289,0.1946606055221599,0.1676417811109184,0.1754961658352884,0.2213236425505472,0.1795941227339026,0.5499893430376765,0.5610076807002519,0.559872324997757,6,25
lgl,0.0262767930632498,0.0950093458878273,0.0356168605798737,0.0604476232666834,0.0236155137052315,0.1037132634763646,0.5499893430376765,0.5610076807002519,0.559872324997757,6,25
mds,0.152483256589776,0.2133624687525047,0.1997855426589668,0.2134504006110167,0.1884103994132219,0.183134807855843,0.5499893430376765,0.5610076807002519,0.559872324997757,6,25
kamada_kawai,0.4403983989519021,0.2627766657008317,0.3663452357606122,0.3862967626019405,0.2900737059080295,0.3807991337297762,0.4132231782007626,0.5943306274640605,0.5133629491184153,11,25
spring,0.4273626990890327,0.2158749622383706,0.4264819969126716,0.370170230228037,0.1561810434705288,0.2431060489852138,0.4132231782007626,0.5943306274640605,0.5133629491184153,11,25
davidson_harel,0.1569850660560632,0.1515160110984116,0.1230581713315857,0.0401562299586849,0.0880749375162265,0.2025244219461186,0.4132231782007626,0.5943306274640605,0.5133629491184153,11,25
drl,0.0438826636301093,0.001166206819914,0.0810678323250073,0.0572302423304111,0.0936622191057081,0.0875616116990316,0.4132231782007626,0.5943306274640605,0.5133629491184153,11,25
fruchterman_reingold,0.2439958273744887,0.1477543051328527,0.2040980931926332,0.1926522359580718,0.145770543512524,0.1514473655100976,0.4132231782007626,0.5943306274640605,0.5133629491184153,11,25
graphopt,0.1763036233409911,0.1498988508867081,0.1676875408055166,0.2049702749699532,0.2493687778580068,0.0762527158318716,0.4132231782007626,0.5943306274640605,0.5133629491184153,11,25
lgl,0.0493424721938562,0.0307559626364667,0.046624279855689,0.046624279855689,0.0545919910673533,0.0151059485567851,0.4132231782007626,0.5943306274640605,0.5133629491184153,11,25
mds,0.1635633751944586,0.1634259657300606,0.1299862078312116,0.1220520647537866,0.1016024900070006,0.1045594670375473,0.4132231782007626,0.5943306274640605,0.5133629491184153,11,25
kamada_kawai,0.3350833190958724,0.1351606819092823,0.4088578293821352,0.3537908626573481,0.4284469167083821,0.260823051449728,0.6284499394658395,0.5168150997346938,0.5512142572151066,4,25
spring,0.3867800772117715,0.216238972323271,0.3926409083417378,0.4624963307168464,0.2267573184386663,0.3078295407628467,0.5520000468801256,0.6503208671282905,0.4836212039309927,8,25
davidson_harel,0.2937642810096596,0.1227107197995464,0.1964111022039033,0.1920925897358383,0.2514840685041499,0.2474077658870728,0.5520000468801256,0.6503208671282905,0.4836212039309927,8,25
drl,0.1691796841657064,0.2036772476596808,0.1926546143517641,0.1832214426327794,0.207064948156623,0.1056669578154479,0.5520000468801256,0.6503208671282905,0.4836212039309927,8,25
fruchterman_reingold,0.307585787036719,0.2573810612481738,0.3371775761094236,0.3248566150744628,0.1765643795040797,0.2533495485627795,0.5520000468801256,0.6503208671282905,0.4836212039309927,8,25
graphopt,0.241456805358074,0.2034410890299018,0.2225887863509711,0.2466325940355806,0.2268243273414182,0.1689437252925714,0.5520000468801256,0.6503208671282905,0.4836212039309927,8,25
lgl,0.0731228030863948,0.0604548414510208,0.0523975908366081,0.0523975908366081,0.0220824080810319,0.0643333630172652,0.5520000468801256,0.6503208671282905,0.4836212039309927,8,25
mds,0.1691481535253625,0.1968780108693453,0.2231906325296639,0.1835211689455731,0.2820292655475466,0.1301236883194149,0.5520000468801256,0.6503208671282905,0.4836212039309927,8,25
kamada_kawai,0.3118006192081494,0.2349836552115086,0.3379189032578369,0.3278860455696775,0.2842812398275463,0.2785007806898435,0.5690755144146294,0.589776201460517,0.6507399667826068,13,25
spring,0.3115873502319748,0.2940045492625458,0.3955765612032253,0.3926203917483572,0.2366782837676641,0.3146988274856692,0.5690755144146294,0.589776201460517,0.6507399667826068,13,25
davidson_harel,0.267588633140592,0.2276385971254638,0.2051093554226664,0.1954447701677979,0.1515855296951102,0.2214417054295863,0.5690755144146294,0.589776201460517,0.6507399667826068,13,25
drl,0.1713559513877191,0.1376853979522316,0.1768245483283828,0.1768245483283828,0.0858048615765279,0.191912994507465,0.5690755144146294,0.589776201460517,0.6507399667826068,13,25
fruchterman_reingold,0.186224143969553,0.142108932739055,0.1478253247289435,0.1704430173273607,0.1568883610985451,0.1885662808844983,0.5690755144146294,0.589776201460517,0.6507399667826068,13,25
graphopt,0.2790332986769566,0.1982332581185142,0.1872666695642641,0.1649011169744899,0.1957384913482858,0.2259384280842979,0.5690755144146294,0.589776201460517,0.6507399667826068,13,25
lgl,0.0483572228138747,0.1623198209984894,0.0857500966220337,0.059776984478655,0.0317350802249433,0.1882608941729633,0.5690755144146294,0.589776201460517,0.6507399667826068,13,25
mds,0.2369787596866616,0.1489943224902946,0.264055084535976,0.259433648780108,0.206455113274086,0.1890487177894258,0.5690755144146294,0.589776201460517,0.6507399667826068,13,25
kamada_kawai,0.423185647774276,0.2224893617734999,0.4093922962663102,0.3881999259685226,0.2799556023371633,0.2874139320317252,0.5499893430376765,0.5610076807002519,0.559872324997757,6,25
spring,0.5057180333172981,0.3248865587418397,0.5406696785130257,0.5039885699179509,0.4613970493046085,0.4654414977221794,0.639244699292054,0.544354820645917,0.6377726277708122,10,25
davidson_harel,0.2295653035809414,0.1289159679452496,0.237943185368593,0.1858671068296678,0.1704951437663856,0.1489461303565551,0.639244699292054,0.544354820645917,0.6377726277708122,10,25
drl,0.1730529136299046,0.0672630557546068,0.1531596644152785,0.1360922224021572,0.1586991173672092,0.1525403968270265,0.639244699292054,0.544354820645917,0.6377726277708122,10,25
fruchterman_reingold,0.1697417564096426,0.1777814313840861,0.2497353184946181,0.1378059024681116,0.2227153615607289,0.1845484675569269,0.639244699292054,0.544354820645917,0.6377726277708122,10,25
graphopt,0.2086792398982308,0.1221323895992988,0.1455229452259959,0.1842515793238435,0.1912404815083597,0.1378090704204963,0.639244699292054,0.544354820645917,0.6377726277708122,10,25
lgl,0.0204376005530042,0.0861353372486158,0.0317197631409744,0.0317197631409744,0.0204376005530042,0.0585829554942078,0.639244699292054,0.544354820645917,0.6377726277708122,10,25
mds,0.2363501614820327,0.1287456721567186,0.204575987308002,0.2075362071660117,0.1391969569142427,0.2152825958434,0.639244699292054,0.544354820645917,0.6377726277708122,10,25
kamada_kawai,0.4160052392625528,0.1093122991137936,0.3806930476530636,0.302018073454192,0.2464768092422751,0.3089618883431847,0.6104706816921447,0.473022680562248,0.7914231693527177,15,25
spring,0.3426616802275782,0.3834136884204325,0.3977173310031566,0.3880393913289806,0.1181837805172515,0.4320644209664198,0.6104706816921447,0.473022680562248,0.7914231693527177,15,25
davidson_harel,0.2212786921861592,0.1442002315631429,0.1441213523610497,0.1605336851420915,0.115573811905493,0.1754852196469018,0.6104706816921447,0.473022680562248,0.7914231693527177,15,25
drl,0.1761955554035931,0.342220902735578,0.219741466683962,0.2247675656961135,0.0237733467318884,0.2755208589352317,0.6104706816921447,0.473022680562248,0.7914231693527177,15,25
fruchterman_reingold,0.2636168259271851,0.231694277951627,0.2152880669574098,0.2750655646396642,0.2365432997937205,0.264037408096528,0.6104706816921447,0.473022680562248,0.7914231693527177,15,25
graphopt,0.2670246598154044,0.2983344864577382,0.2797160531522907,0.2702408663419032,0.3016793113089198,0.3295878538910436,0.6104706816921447,0.473022680562248,0.7914231693527177,15,25
lgl,0.0431158005162051,0.1853581750403064,0.0299448786894157,0.0347358812119555,0.0394130875666106,0.2421295533464372,0.6104706816921447,0.473022680562248,0.7914231693527177,15,25
mds,0.2997747523250103,0.3105544340370502,0.2964472510012658,0.2351168885689076,0.2655283333713953,0.2705002697774238,0.6104706816921447,0.473022680562248,0.7914231693527177,15,25
kamada_kawai,0.5707781614955737,0.1619880335338444,0.5790594088152331,0.5510084231383384,0.3346589800604065,0.4336081284127022,0.5520000468801256,0.6503208671282905,0.4836212039309927,8,25
spring,0.4103008924648681,0.3525802599541643,0.452033046121533,0.4668622868349208,0.1152018691349336,0.5331224547914842,0.6080933527106722,0.6544368011973548,0.7194743856662178,12,25
davidson_harel,0.2274687178711451,0.2203761106977135,0.2398680632955183,0.2240381927336877,0.1193031053166565,0.2498153045930908,0.6080933527106722,0.6544368011973548,0.7194743856662178,12,25
drl,0.2105905085307153,0.2813740756686343,0.1726178106769939,0.1915588718256678,0.0289558312198476,0.2832598431250126,0.6080933527106722,0.6544368011973548,0.7194743856662178,12,25
fruchterman_reingold,0.2275852071908576,0.1946651645351759,0.2348407751221287,0.1958868917322346,0.2804764285841437,0.1978481710701932,0.6080933527106722,0.6544368011973548,0.7194743856662178,12,25
graphopt,0.216878888245567,0.2144876578925822,0.2257616664349346,0.2015653099526974,0.1921199731580155,0.2276553493124196,0.6080933527106722,0.6544368011973548,0.7194743856662178,12,25
lgl,0.0919333904822996,0.040058650543927,0.0714791637425355,0.0716394668031005,0.0730226253666583,0.1220970052669543,0.6080933527106722,0.6544368011973548,0.7194743856662178,12,25
mds,0.2685087449302389,0.1879087445830873,0.2710292112543831,0.235989141209951,0.2414578738988718,0.230244846728705,0.6080933527106722,0.6544368011973548,0.7194743856662178,12,25
kamada_kawai,0.4838121084696601,0.1471475852634172,0.3588417441107861,0.3478372556355263,0.2910301153992399,0.3887303258484061,0.6926123407873882,0.5125928303968464,0.7980204267475942,17,25
spring,0.5491561432735721,0.4344425552992244,0.5323215726043241,0.5110949637667288,0.272987324979479,0.5543999114519791,0.6926123407873882,0.5125928303968464,0.7980204267475942,17,25
davidson_harel,0.3136057691944237,0.2381449325363804,0.3103081774409784,0.3484688664996064,0.2486659351008072,0.3641281126709711,0.6926123407873882,0.5125928303968464,0.7980204267475942,17,25
drl,0.1852605699180145,0.3747851762561461,0.1627556702109135,0.1627556702109135,0.0019707249949312,0.3251519786105686,0.6926123407873882,0.5125928303968464,0.7980204267475942,17,25
fruchterman_reingold,0.3656470832172301,0.3376771867958975,0.2904268398646492,0.3310286827449756,0.2669289336923202,0.3690168028321711,0.6926123407873882,0.5125928303968464,0.7980204267475942,17,25
graphopt,0.4450319880634195,0.3280488342981664,0.4584448967351963,0.4293120010053622,0.3293934294869783,0.39688488680072,0.6926123407873882,0.5125928303968464,0.7980204267475942,17,25
lgl,0.1042489846449536,0.236902537927423,0.0999465787824541,0.106207234017388,0.0678708306917808,0.2294854173346686,0.6926123407873882,0.5125928303968464,0.7980204267475942,17,25
mds,0.3677527048954713,0.1756363273317711,0.4007819011693,0.3644661987416902,0.2404354914574948,0.3210985861080618,0.6926123407873882,0.5125928303968464,0.7980204267475942,17,25
kamada_kawai,0.4704073746390165,0.2915422821274633,0.4976916334660622,0.4893250343795716,0.4858816944469765,0.3793211267374718,0.639244699292054,0.544354820645917,0.6377726277708122,10,25
spring,0.7925782904612441,0.7143686024652669,0.822325002735669,0.822325002735669,0.2786644053850935,0.7404087124987889,0.8009428197000601,0.6777285629902075,0.8285216016927782,14,25
davidson_harel,0.4453291556720963,0.3243014192353409,0.4796041626174448,0.48987693264628,0.4317488171758507,0.4140703037159037,0.8009428197000601,0.6777285629902075,0.8285216016927782,14,25
drl,0.2916950846363562,0.401338698143968,0.3337336912936973,0.3089264482746421,0.1269026617965136,0.3391409232791363,0.8009428197000601,0.6777285629902075,0.8285216016927782,14,25
fruchterman_reingold,0.4239689407596849,0.4141765465073052,0.4218145202665638,0.4090144837293703,0.418786598136866,0.4322428183608071,0.8009428197000601,0.6777285629902075,0.8285216016927782,14,25
graphopt,0.4915826645768502,0.4778194303085771,0.4695495381220472,0.4695495381220472,0.3706160844762732,0.4655139373185508,0.8009428197000601,0.6777285629902075,0.8285216016927782,14,25
lgl,0.1684038311987879,0.2853000942839714,0.1919813283838815,0.1901184947600302,0.0828252230686061,0.3133202008728792,0.8009428197000601,0.6777285629902075,0.8285216016927782,14,25
mds,0.4480872263832388,0.3680955112248348,0.4647956214923133,0.4731461105482057,0.3694821413229323,0.3007663572295257,0.8009428197000601,0.6777285629902075,0.8285216016927782,14,25
kamada_kawai,0.2113208671527093,0.1455090612388009,0.2371146644876922,0.2651299706453705,0.2155912158300522,0.1973474592331425,0.5034623743000115,0.6061477499864827,0.4874152775303157,19,25
spring,0.376736657754511,0.177971141086336,0.3197574351656963,0.289629431883429,0.1400979101759212,0.2962037462548507,0.5034623743000115,0.6061477499864827,0.4874152775303157,19,25
davidson_harel,0.125064634237922,0.0338283048699678,0.1251897935348948,0.1189672288879829,0.1361150410542003,0.0976287770045196,0.5034623743000115,0.6061477499864827,0.4874152775303157,19,25
drl,0.1025993542063778,0.0799262555489505,0.0826844208614118,0.1090542850269251,0.0994041120979351,0.1248612310716204,0.5034623743000115,0.6061477499864827,0.4874152775303157,19,25
fruchterman_reingold,0.2135434088226542,0.1078933145690049,0.2803802705429946,0.2656789989619706,0.2546061569438796,0.1578494793986566,0.5034623743000115,0.6061477499864827,0.4874152775303157,19,25
graphopt,0.1954996962618465,0.127791028728026,0.2444285230744959,0.1919251048424159,0.1681375140537185,0.1743297753078177,0.5034623743000115,0.6061477499864827,0.4874152775303157,19,25
lgl,0.1194268407653022,0.1175587486987743,0.1201437914659834,0.1201437914659834,0.1322272311185365,0.1695969487897921,0.5034623743000115,0.6061477499864827,0.4874152775303157,19,25
mds,0.139215508751007,0.1489516875890865,0.0984797765534376,0.1321986141806216,0.1708534452057818,0.137385509631509,0.5034623743000115,0.6061477499864827,0.4874152775303157,19,25
kamada_kawai,0.4027237713280119,0.2680181397041309,0.4234491435261779,0.4253503300175236,0.3805194742265736,0.355375560356194,0.6080933527106722,0.6544368011973548,0.7194743856662178,12,25
spring,0.4315042603781468,0.450779886174542,0.4677048430401137,0.3701247992853443,0.136337944784137,0.4291968447369444,0.6706951059202165,0.483574021438382,0.7547506013956811,16,25
davidson_harel,0.2097297138780445,0.2413611935021546,0.2176707712543968,0.1908913944286389,0.1258935485565019,0.1861060537526945,0.6706951059202165,0.483574021438382,0.7547506013956811,16,25
drl,0.0853077443606822,0.2047540462647835,0.1374123490188016,0.1488411829851949,0.0030711110977004,0.257763599901378,0.6706951059202165,0.483574021438382,0.7547506013956811,16,25
fruchterman_reingold,0.2323412618914877,0.1821968473463749,0.2436650900393711,0.2347212271489002,0.2157358145854419,0.2353897285411592,0.6706951059202165,0.483574021438382,0.7547506013956811,16,25
graphopt,0.1591227418662555,0.0862741998152797,0.1605172531504282,0.1530333543642627,0.1636644354383489,0.1079356624272996,0.6706951059202165,0.483574021438382,0.7547506013956811,16,25
lgl,0.1927213692810973,0.2250004395256601,0.2004996239014421,0.2004996239014421,0.1937798078133274,0.2335785972162636,0.6706951059202165,0.483574021438382,0.7547506013956811,16,25
mds,0.2380969138410082,0.196035193004836,0.2953019769772747,0.2676343064655042,0.3000008555547829,0.2773307371547087,0.6706951059202165,0.483574021438382,0.7547506013956811,16,25
kamada_kawai,0.1948423147456032,0.0310280978298654,0.2100571796861608,0.2068920833601958,0.1045417187168722,0.265127800798086,0.5452074252917922,0.5389125019328301,0.6971012332341108,21,25
spring,0.181825021350228,0.2419204978383419,0.2419239097633332,0.2377186952973954,0.1714471745554609,0.1893315341013494,0.5452074252917922,0.5389125019328301,0.6971012332341108,21,25
davidson_harel,0.2720327227962511,0.140829030530047,0.2542053250819762,0.242453291294732,0.2051437758675733,0.2418061404823139,0.5452074252917922,0.5389125019328301,0.6971012332341108,21,25
drl,0.1867221855398327,0.2700093192182761,0.1479775235539288,0.1479775235539288,0.0398936967777568,0.3016328545771307,0.5452074252917922,0.5389125019328301,0.6971012332341108,21,25
fruchterman_reingold,0.2166882396472035,0.1462950299316145,0.2126498261483538,0.3126259734121875,0.2381565952344268,0.251090839376565,0.5452074252917922,0.5389125019328301,0.6971012332341108,21,25
graphopt,0.2628226142226846,0.2548391204282753,0.2626155087317358,0.2646972232076508,0.2057607545570861,0.2859880082636179,0.5452074252917922,0.5389125019328301,0.6971012332341108,21,25
lgl,0.0544631963990444,0.0606047314750118,0.0703097618730506,0.0751980615810985,0.0688653382503727,0.0621575667513344,0.5452074252917922,0.5389125019328301,0.6971012332341108,21,25
mds,0.2393670103822622,0.1993436128154785,0.2677272868674966,0.237135296469843,0.1795729819067535,0.220849353112413,0.5452074252917922,0.5389125019328301,0.6971012332341108,21,25
kamada_kawai,0.5855524367851057,0.374916538568925,0.5667429886773026,0.586859724482481,0.4673339465376054,0.4592672766933815,0.8009428197000601,0.6777285629902075,0.8285216016927782,14,25
spring,0.4792083679319538,0.4002604319005084,0.531456491395739,0.5420278816159703,0.3203347916187091,0.4268883222875549,0.5218123069134759,0.7170477947886954,0.6071001795614369,18,25
davidson_harel,0.2062741936734032,0.1319138880646429,0.1965051930113905,0.2250764411231448,0.2244451037869055,0.1298604748817064,0.5218123069134759,0.7170477947886954,0.6071001795614369,18,25
drl,0.1216798528040448,0.0557845640470673,0.0958470467120189,0.117474653254472,0.1279125475803867,0.1719481242140496,0.5218123069134759,0.7170477947886954,0.6071001795614369,18,25
fruchterman_reingold,0.1619927715510899,0.1210930511345859,0.2171819300871827,0.2672814897993681,0.2086554771793038,0.2151313337600243,0.5218123069134759,0.7170477947886954,0.6071001795614369,18,25
graphopt,0.1650821924031267,0.1328956560722032,0.1782348157057846,0.2094502353780113,0.1939658527069843,0.1864184656840078,0.5218123069134759,0.7170477947886954,0.6071001795614369,18,25
lgl,0.12128002229196,0.122969766093975,0.1260661425757198,0.1260661425757198,0.1104852168992469,0.1603513172683972,0.5218123069134759,0.7170477947886954,0.6071001795614369,18,25
mds,0.1865212925263434,0.095981326321249,0.1828031347134157,0.2160252986923495,0.2231085632065813,0.174429891365308,0.5218123069134759,0.7170477947886954,0.6071001795614369,18,25
kamada_kawai,0.3056078610809675,0.0459940371522248,0.2381053126504554,0.2272167066976635,0.1781114909943926,0.1952203729805835,0.5820509597851108,0.6656228235151029,0.6264898822265661,23,25
spring,0.1848942718352294,0.2115326144290056,0.2166105402931605,0.1696137326940626,0.1071935787652459,0.203770247255153,0.5820509597851108,0.6656228235151029,0.6264898822265661,23,25
davidson_harel,0.2065065618185142,0.092908660429289,0.1531174643244042,0.1096542239293892,0.1258140945845775,0.1783450471360208,0.5820509597851108,0.6656228235151029,0.6264898822265661,23,25
drl,0.0587458330568208,0.1563752796533268,0.0634377810043483,0.0673696123308736,0.0199296992192641,0.176134490180364,0.5820509597851108,0.6656228235151029,0.6264898822265661,23,25
