layout,AgglomerativeClustering,OPTICS,KMeans,GMM,Birch,Genie,Girvan-Newman,Leiden,assortativity,graph_id,size
drl,0.4700483414505125,0.537126212843743,0.4500141377947198,0.4485330835756326,0.3102149063123471,0.4784698837701934,0.8242623601598874,0.8062208174214884,0.8432031506378319,9,25
fruchterman_reingold,0.5475668956823261,0.5137661726603321,0.5329787330295833,0.551778665717832,0.5994706666516267,0.5006255968727681,0.8242623601598874,0.8062208174214884,0.8432031506378319,9,25
graphopt,0.5715263984590384,0.4779166952289322,0.567089555596092,0.516482439135317,0.3713295521311101,0.459552193597756,0.8242623601598874,0.8062208174214884,0.8432031506378319,9,25
lgl,0.1974679093860981,0.1226738396706929,0.1865650160266396,0.1821699084625803,0.1446510928939424,0.1786356777125754,0.8242623601598874,0.8062208174214884,0.8432031506378319,9,25
mds,0.5219461528552364,0.4046081502217085,0.5072019264208649,0.4462424218768733,0.3171866989824384,0.3274891789782935,0.8242623601598874,0.8062208174214884,0.8432031506378319,9,25
kamada_kawai,0.7811040224374592,0.2588907881500574,0.6961341991341992,0.7252736103615758,0.8090070232306861,0.5294247103465384,0.9587145517424848,0.8412997198879552,0.7023992910470443,2,25
spring,0.37026782345939,0.3586345052533123,0.5273879191970176,0.4401814036468622,0.1405944079255739,0.4072057199895374,0.4914302009601067,0.5385109471176673,0.57169061155172,6,25
davidson_harel,0.1866832840480224,0.175259553401728,0.2161980682603487,0.2244527605511733,0.1867935191412275,0.1767991828334124,0.4914302009601067,0.5385109471176673,0.57169061155172,6,25
drl,0.1383876459705788,0.0895412840143854,0.1769557705654013,0.1746437484684559,0.0189642707291575,0.1491622808131582,0.4914302009601067,0.5385109471176673,0.57169061155172,6,25
fruchterman_reingold,0.2262128421929155,0.1914798007226298,0.2947411224496968,0.2311415280323213,0.3209646370338528,0.2557451180703048,0.4914302009601067,0.5385109471176673,0.57169061155172,6,25
graphopt,0.2879181845275499,0.1658641905224492,0.2706444879241194,0.2901591715566859,0.3232368469367794,0.241622953995333,0.4914302009601067,0.5385109471176673,0.57169061155172,6,25
lgl,0.1306557481447663,0.2316660897894485,0.1306557481447663,0.1306557481447663,0.1264089327878338,0.2360564371150172,0.4914302009601067,0.5385109471176673,0.57169061155172,6,25
mds,0.2147433766387306,0.1589667262032954,0.2128925561362213,0.1829212467567022,0.2392096638361655,0.2041321673219029,0.4914302009601067,0.5385109471176673,0.57169061155172,6,25
kamada_kawai,0.6523363619849848,0.2825930866575699,0.6357061325991948,0.6197795119889384,0.5546191511917614,0.5526759097028622,0.7283286062690307,0.6364598222861172,0.6037731507140269,11,25
spring,0.4991023792302004,0.3002507152711111,0.4904491779678527,0.5051829395413482,0.2722537565267159,0.4471720593672172,0.7283286062690307,0.6364598222861172,0.6037731507140269,11,25
davidson_harel,0.1085159978706057,0.0892045622455096,0.1724026465156174,0.1317814880013892,0.2140797356647526,0.1073838646041444,0.7283286062690307,0.6364598222861172,0.6037731507140269,11,25
drl,0.0611780358015535,0.034190063992726,0.1077789275171501,0.1024380753049632,0.0801633640091127,0.0622817444730245,0.7283286062690307,0.6364598222861172,0.6037731507140269,11,25
fruchterman_reingold,0.156508418000609,0.0926675020868547,0.1683610362605972,0.181287421026731,0.2063756640373025,0.1488510474764224,0.7283286062690307,0.6364598222861172,0.6037731507140269,11,25
graphopt,0.1556919072293173,0.0891087007377317,0.1599040852418606,0.1746989455012279,0.130869754391363,0.1517563555201963,0.7283286062690307,0.6364598222861172,0.6037731507140269,11,25
lgl,0.0862840299204586,0.0886932380943322,0.0862840299204586,0.0862840299204586,0.0492848571728117,0.0314054444301569,0.7283286062690307,0.6364598222861172,0.6037731507140269,11,25
mds,0.1399756309316954,0.0870403518726609,0.170656334012647,0.1720255417175714,0.134396603092275,0.1571597351450134,0.7283286062690307,0.6364598222861172,0.6037731507140269,11,25
kamada_kawai,0.4509420350926262,0.2105989574575416,0.6103404537068738,0.6048005994428629,0.7763390984304037,0.5349558138324901,0.703067013590222,0.5640977052299354,0.6583960928104429,4,25
spring,0.4939895419939507,0.5081620891785084,0.5207703329888986,0.5627645464868948,0.2205312525979501,0.5594204890407786,0.5252609814926702,0.6805019347394762,0.7192968582629999,8,25
davidson_harel,0.3732061483809296,0.1989952552595084,0.3486916822368087,0.3016669351999253,0.345440878215032,0.3844983123440969,0.5252609814926702,0.6805019347394762,0.7192968582629999,8,25
drl,0.2947941388379025,0.3360106203492741,0.2716183629611903,0.3279284874823843,0.1981163034782928,0.227917047789786,0.5252609814926702,0.6805019347394762,0.7192968582629999,8,25
fruchterman_reingold,0.3907103054575224,0.3690025225826411,0.3092118595095824,0.3066252233798323,0.405151576960309,0.2799559358996009,0.5252609814926702,0.6805019347394762,0.7192968582629999,8,25
graphopt,0.3117158628963524,0.3295402713648427,0.2968290909059092,0.2979653719414192,0.2457998175772563,0.3288948442745074,0.5252609814926702,0.6805019347394762,0.7192968582629999,8,25
lgl,0.1146399073370615,0.1445990168165683,0.1046881115026005,0.1046881115026005,0.0952321763109611,0.163185616281396,0.5252609814926702,0.6805019347394762,0.7192968582629999,8,25
mds,0.3403563896607401,0.2234793732326752,0.3101406224094228,0.3267128502552318,0.203016203411062,0.3483984388516213,0.5252609814926702,0.6805019347394762,0.7192968582629999,8,25
kamada_kawai,0.2688531629043323,0.028795200247304,0.3248867139327872,0.27573897157748,0.2264063605137591,0.2882490313048352,0.5007682072543556,0.5729087287709936,0.5870443214678834,13,25
spring,0.2876166002906909,0.2696475651758815,0.344508551985042,0.2947567286587308,0.1362950954035344,0.3098609833399345,0.5007682072543556,0.5729087287709936,0.5870443214678834,13,25
davidson_harel,0.1572356647545008,0.1301370211957296,0.1568666863127501,0.1151724838686554,0.1069474797306801,0.1405297350493501,0.5007682072543556,0.5729087287709936,0.5870443214678834,13,25
drl,0.1360266376158344,0.2150353350618759,0.1299402165342165,0.122890438884306,0.0519121104116753,0.158577396746419,0.5007682072543556,0.5729087287709936,0.5870443214678834,13,25
fruchterman_reingold,0.1694293134071013,0.1293414122459217,0.2134713958810857,0.1979038565162028,0.2153312889856855,0.2391193893638692,0.5007682072543556,0.5729087287709936,0.5870443214678834,13,25
graphopt,0.2161824097100614,0.1700168451579374,0.1657832737138446,0.1480009278736456,0.1148554319039472,0.1171856996271853,0.5007682072543556,0.5729087287709936,0.5870443214678834,13,25
lgl,0.0280867528924703,0.1008189239161758,0.0263128402472437,0.0516535170327215,0.0092971775152081,0.0985162758194453,0.5007682072543556,0.5729087287709936,0.5870443214678834,13,25
mds,0.2204650088278723,0.0414870078158736,0.1732489531875388,0.1562096720745229,0.1865858577072289,0.1458855409024679,0.5007682072543556,0.5729087287709936,0.5870443214678834,13,25
kamada_kawai,0.4377561972861364,0.1663814668872051,0.4374968439360485,0.4101423262425815,0.4157736876563617,0.4675914589572982,0.4914302009601067,0.5385109471176673,0.57169061155172,6,25
spring,0.5430491865460402,0.371952836149879,0.4709599866813699,0.5880806791530028,0.4619499930332821,0.5543013377282376,0.5831187981225388,0.6416892457408211,0.6890216198440827,10,25
davidson_harel,0.2074279491630327,0.1836527664991936,0.2744070339272018,0.2840096562975751,0.2156438347042964,0.2483782121700161,0.5831187981225388,0.6416892457408211,0.6890216198440827,10,25
drl,0.2807667573209224,0.2486532677298718,0.252066602760858,0.2380779761206206,0.2847898982025436,0.2400561889021344,0.5831187981225388,0.6416892457408211,0.6890216198440827,10,25
fruchterman_reingold,0.266946658585447,0.2717147663525944,0.2958434280454408,0.3041867758008553,0.3080319456101267,0.2711800764603758,0.5831187981225388,0.6416892457408211,0.6890216198440827,10,25
graphopt,0.2794605404465821,0.2358330389481631,0.3376224171180582,0.3782507336190002,0.3543875942403186,0.2932048678578396,0.5831187981225388,0.6416892457408211,0.6890216198440827,10,25
lgl,0.0436546628583332,0.0976413365321761,0.0676376267253779,0.0676376267253779,0.0256156960702931,0.0521114495462043,0.5831187981225388,0.6416892457408211,0.6890216198440827,10,25
mds,0.2565713596362208,0.2163595911551777,0.270415823115014,0.2408312167088067,0.2604647406375054,0.2635808858623242,0.5831187981225388,0.6416892457408211,0.6890216198440827,10,25
kamada_kawai,0.1968458310165237,0.0356776717520532,0.2585091460342024,0.2412427888928486,0.1183302290155183,0.1725989919049611,0.5331469830624571,0.5053146775609136,0.6452913539621887,15,25
spring,0.3352364046535996,0.3180243979346581,0.3088693922077824,0.2960995861803962,0.1877939223536882,0.3531935299750796,0.5331469830624571,0.5053146775609136,0.6452913539621887,15,25
davidson_harel,0.2298165672495696,0.2437704501444902,0.2492770005386186,0.2083974880239263,0.1847742017133515,0.210479404694737,0.5331469830624571,0.5053146775609136,0.6452913539621887,15,25
drl,0.0837264034338094,0.2092177732007319,0.0835841215857747,0.0724803022790264,0.013935715286131,0.2359313931210739,0.5331469830624571,0.5053146775609136,0.6452913539621887,15,25
fruchterman_reingold,0.3019165652350666,0.2051347062636354,0.23947749475909,0.2387581337967439,0.2776177450906708,0.2932257911371851,0.5331469830624571,0.5053146775609136,0.6452913539621887,15,25
graphopt,0.1554363381384304,0.1592299281767043,0.1615406978177073,0.1623525531294193,0.0906101121901932,0.169195415123348,0.5331469830624571,0.5053146775609136,0.6452913539621887,15,25
lgl,0.0612292849453297,0.0551771330286651,0.0547349557712979,0.0675154822887172,0.0252293950384702,0.069693544364717,0.5331469830624571,0.5053146775609136,0.6452913539621887,15,25
mds,0.2492131179124802,0.1222030775220069,0.1881570114058826,0.187735532588249,0.2115933080934616,0.1826408578024459,0.5331469830624571,0.5053146775609136,0.6452913539621887,15,25
kamada_kawai,0.4475715998738288,0.4008048613618634,0.5898251051781822,0.5669897077426853,0.5645522268981361,0.4756275990744542,0.5252609814926702,0.6805019347394762,0.7192968582629999,8,25
spring,0.3295179844558888,0.2902789826916314,0.3393793219369874,0.3857806009862105,0.2212973239833843,0.3648807790524643,0.4665042946697494,0.6986527227210299,0.7170281756364953,12,25
davidson_harel,0.2549725211820929,0.1713752108142925,0.3464764087461243,0.2892289915339427,0.2092332217655948,0.3584316476035335,0.4665042946697494,0.6986527227210299,0.7170281756364953,12,25
drl,0.1328015817702219,0.2454281960883829,0.1175677614975226,0.1115159669702097,0.1110618782851705,0.2114501516856184,0.4665042946697494,0.6986527227210299,0.7170281756364953,12,25
fruchterman_reingold,0.3799918801192679,0.2909354154624198,0.2815845491414555,0.3638894452458281,0.357128457113001,0.3769793282984112,0.4665042946697494,0.6986527227210299,0.7170281756364953,12,25
graphopt,0.3788749358601,0.2542489453690196,0.3218116069660984,0.335374864730948,0.2442239072571152,0.3372312714956449,0.4665042946697494,0.6986527227210299,0.7170281756364953,12,25
lgl,0.0668019100298041,0.1098100176638528,0.0825055698716484,0.080097739091058,0.0693388989236563,0.1267385787764893,0.4665042946697494,0.6986527227210299,0.7170281756364953,12,25
mds,0.3595594675375239,0.2528279578591534,0.347855603792721,0.3507500930912145,0.2768842226998069,0.2411218616454176,0.4665042946697494,0.6986527227210299,0.7170281756364953,12,25
kamada_kawai,0.3217849828242206,0.1584514993049521,0.3045359857701604,0.2905168905886852,0.2917052025505291,0.2498859720653975,0.5861165155790437,0.6327735347769583,0.7578474700361009,17,25
spring,0.4264294747185456,0.4730359630076979,0.494717570713406,0.4246990749231507,0.3401187223565868,0.3892357263041337,0.5861165155790437,0.6327735347769583,0.7578474700361009,17,25
davidson_harel,0.3880517037951072,0.3196699348460698,0.3809534118537961,0.4065002718502332,0.2382588694246529,0.3854273152104278,0.5861165155790437,0.6327735347769583,0.7578474700361009,17,25
drl,0.2715194680595424,0.4396633819629864,0.323965002003388,0.323965002003388,0.1639643024445484,0.4604254567417213,0.5861165155790437,0.6327735347769583,0.7578474700361009,17,25
fruchterman_reingold,0.4242752436562954,0.2287162159499073,0.3317335838151748,0.3876979770496286,0.3970315967039807,0.3797935717140739,0.5861165155790437,0.6327735347769583,0.7578474700361009,17,25
graphopt,0.4408937623879073,0.4358118200720901,0.4168788409916408,0.4313328109860807,0.4459887800209894,0.4436761477399038,0.5861165155790437,0.6327735347769583,0.7578474700361009,17,25
lgl,0.1329047780715284,0.1899401691258537,0.113266055061606,0.1212606466643692,0.1139520507543156,0.2118704927196874,0.5861165155790437,0.6327735347769583,0.7578474700361009,17,25
mds,0.4104292366925487,0.3507144012329382,0.4222346286142947,0.404727168717385,0.4342537427034546,0.3688057934740548,0.5861165155790437,0.6327735347769583,0.7578474700361009,17,25
kamada_kawai,0.6549854388975347,0.2868970784704864,0.5236408822459864,0.5644739943232773,0.5325960864988509,0.4569085581008486,0.5831187981225388,0.6416892457408211,0.6890216198440827,10,25
spring,0.6492780708119918,0.4648511993762921,0.6420727494781228,0.6294242834498858,0.1283345526311312,0.7076414786433995,0.760749548469324,0.6574552713861701,0.8624246353484241,14,25
davidson_harel,0.4378371835562121,0.3683066022598749,0.3807481059357608,0.3280100197378383,0.3148995664492598,0.4621738991586299,0.760749548469324,0.6574552713861701,0.8624246353484241,14,25
drl,0.2907029501705798,0.4490205110920723,0.3006766033388895,0.2846141647801185,0.1403753519324805,0.3403393988319903,0.760749548469324,0.6574552713861701,0.8624246353484241,14,25
fruchterman_reingold,0.5094396581070157,0.4407142650732627,0.4796722654547992,0.4930703787225159,0.5041599346185807,0.4755441566521846,0.760749548469324,0.6574552713861701,0.8624246353484241,14,25
graphopt,0.5139874084985032,0.4191997454400145,0.4986765024338375,0.5170006763855844,0.347793185636469,0.4288443452866044,0.760749548469324,0.6574552713861701,0.8624246353484241,14,25
lgl,0.0966888241421834,0.1374197840383117,0.1546893705433241,0.1472002388202888,0.0602939361992812,0.1603070861017036,0.760749548469324,0.6574552713861701,0.8624246353484241,14,25
mds,0.3920278233380314,0.4057222935303842,0.3428438155716672,0.3680904102377474,0.3861754464153441,0.2749489404854547,0.760749548469324,0.6574552713861701,0.8624246353484241,14,25
kamada_kawai,0.5209550091792141,0.2773535003001428,0.5023112077219991,0.4257880909542081,0.3189722594627329,0.4041002833972354,0.6297975867675686,0.6328248448626459,0.6050049410715135,19,25
spring,0.5392830632518996,0.2872208061319709,0.5318117479098631,0.4503647053177199,0.2024213213378531,0.4397816606791467,0.6297975867675686,0.6328248448626459,0.6050049410715135,19,25
davidson_harel,0.2087643704949418,0.1064461613078518,0.1845964454830923,0.2170369191055112,0.1568828464700067,0.1881570606854936,0.6297975867675686,0.6328248448626459,0.6050049410715135,19,25
drl,0.1759753973260824,0.1458478836285417,0.1447382204591594,0.1483219356809406,0.1057271606401519,0.1253207976993387,0.6297975867675686,0.6328248448626459,0.6050049410715135,19,25
fruchterman_reingold,0.251174990550471,0.1684667722949226,0.2868930785769438,0.2587206718400341,0.2866954488964282,0.2920014358742894,0.6297975867675686,0.6328248448626459,0.6050049410715135,19,25
graphopt,0.1639222038016611,0.2140569433123805,0.1678103162709434,0.1875722326377029,0.0922330292581299,0.134973199554386,0.6297975867675686,0.6328248448626459,0.6050049410715135,19,25
lgl,0.1166236111362775,0.1058402805266916,0.1180573876951266,0.1189042980830221,0.1118474821151548,0.1077376990000972,0.6297975867675686,0.6328248448626459,0.6050049410715135,19,25
mds,0.2309814378870715,0.1390512906241008,0.2851910152084208,0.2446901822514181,0.2691349791446598,0.1815274466436731,0.6297975867675686,0.6328248448626459,0.6050049410715135,19,25
kamada_kawai,0.4297969532186482,-0.0066988473170554,0.4021778924246424,0.3496049310967207,0.3425347410199134,0.3258561416320257,0.4665042946697494,0.6986527227210299,0.7170281756364953,12,25
spring,0.3646058656851196,0.2910323041573425,0.3780436655587577,0.3769049500273074,0.2346593214906354,0.3959821821401084,0.478033682050223,0.4805486004108717,0.6332790436166909,16,25
davidson_harel,0.2171848661703552,0.1784601300281052,0.1515257011895733,0.149253639752257,0.173625512217611,0.2149790411756438,0.478033682050223,0.4805486004108717,0.6332790436166909,16,25
drl,0.0863295293188158,0.1956164503896257,0.077801894201686,0.090067487607697,0.0342485065551077,0.1695732511823637,0.478033682050223,0.4805486004108717,0.6332790436166909,16,25
fruchterman_reingold,0.2068926415122655,0.1319929472435694,0.2017800103146675,0.1863393631141531,0.307885146119213,0.2529680911497388,0.478033682050223,0.4805486004108717,0.6332790436166909,16,25
graphopt,0.1732030109335823,0.1326372784545508,0.194806308100678,0.1648588599448495,0.1249519155773902,0.1918341462333433,0.478033682050223,0.4805486004108717,0.6332790436166909,16,25
lgl,-0.0070402432532044,0.0702914148969437,-0.0034877382613863,-0.0011010843661117,0.0070061800121033,0.0593873875144469,0.478033682050223,0.4805486004108717,0.6332790436166909,16,25
mds,0.2537999941615087,0.197877611358222,0.2477441023881165,0.1702973702436811,0.2601607490942065,0.1983645791305464,0.478033682050223,0.4805486004108717,0.6332790436166909,16,25
kamada_kawai,0.3057057782366151,0.2349849794536525,0.3112772583480901,0.3244912846398223,0.1709473741503365,0.2617535217648609,0.4661559253082489,0.4898126615941198,0.7524962070665018,21,25
spring,0.2888563086462364,0.2988112710066198,0.3448056076303237,0.3176750841631515,0.1927266100508007,0.3190682034721898,0.4661559253082489,0.4898126615941198,0.7524962070665018,21,25
davidson_harel,0.2676129957535229,0.1883368097497995,0.2690492476284801,0.2650339667931135,0.2051266777966705,0.2543724252849319,0.4661559253082489,0.4898126615941198,0.7524962070665018,21,25
drl,0.1698280758262229,0.1891513449421216,0.182625034651265,0.1914059693149777,0.1210591706448912,0.261298839336782,0.4661559253082489,0.4898126615941198,0.7524962070665018,21,25
fruchterman_reingold,0.1971912516267848,0.1631501729720576,0.1850795560190876,0.1667525974794234,0.2202785038351497,0.2348190459627111,0.4661559253082489,0.4898126615941198,0.7524962070665018,21,25
graphopt,0.316559942026935,0.1700005322516228,0.234554719804359,0.222094703234219,0.2046190562348721,0.2564620106721665,0.4661559253082489,0.4898126615941198,0.7524962070665018,21,25
lgl,0.0560113792047513,0.0849239502116002,0.043708161934608,0.0532076380186269,0.0474208566959307,0.0927722184169991,0.4661559253082489,0.4898126615941198,0.7524962070665018,21,25
mds,0.2172231396553468,0.191690500709166,0.1632872975527235,0.1551490754397169,0.1542833011552296,0.2091579728260332,0.4661559253082489,0.4898126615941198,0.7524962070665018,21,25
kamada_kawai,0.5685813109684031,0.2355467065149864,0.6521673952578647,0.6503886309515213,0.3517377923389025,0.507995640326308,0.760749548469324,0.6574552713861701,0.8624246353484241,14,25
spring,0.4345397275662216,0.3747982455895053,0.4669972560220206,0.4822960855926371,0.2843547455796197,0.3857889144852165,0.475331143339068,0.6445422393381313,0.5050546569524428,18,25
davidson_harel,0.095944364453051,0.0981727324628131,0.0684185344790113,0.0745964867242523,0.0668852179607567,0.1033151255862526,0.475331143339068,0.6445422393381313,0.5050546569524428,18,25
drl,0.1010446838157066,0.0881745121623068,0.1351089779488594,0.1143051168783382,0.1401690880464269,0.0990957605041334,0.475331143339068,0.6445422393381313,0.5050546569524428,18,25
fruchterman_reingold,0.1164089744867421,0.1022740748496936,0.114242514373964,0.1360467490369014,0.1027818796446842,0.1453704834935498,0.475331143339068,0.6445422393381313,0.5050546569524428,18,25
graphopt,0.1804802387787584,0.1656085425262583,0.1517315980984906,0.1441287278755931,0.0977717133233023,0.1237054928563294,0.475331143339068,0.6445422393381313,0.5050546569524428,18,25
lgl,0.02332598202607,0.0573192047947951,0.02332598202607,0.02332598202607,0.0119802268556536,0.0238780890605892,0.475331143339068,0.6445422393381313,0.5050546569524428,18,25
mds,0.139908743733722,0.0700925189452226,0.1660564218293898,0.191138801600558,0.1464403310198259,0.1291807835574004,0.475331143339068,0.6445422393381313,0.5050546569524428,18,25
kamada_kawai,0.2575899522880601,0.1853370764864468,0.2448929647140296,0.2778604287926874,0.2167676941618991,0.2428665178448515,0.3947380530382499,0.5269532937811889,0.4803607052788853,23,25
spring,0.2817282543645032,0.1903317763923481,0.2565467532765334,0.2317580598318915,0.1553088341696245,0.2766299863808353,0.3947380530382499,0.5269532937811889,0.4803607052788853,23,25
davidson_harel,0.1850919829910244,0.0976670852919868,0.1696446702722588,0.1762551669482807,0.1477312845653896,0.1937521846122265,0.3947380530382499,0.5269532937811889,0.4803607052788853,23,25
drl,0.0530492652946162,0.099084790343753,0.0583786014508649,0.0800547992089372,0.0697032798454591,0.0642855652378887,0.3947380530382499,0.5269532937811889,0.4803607052788853,23,25
