layout,AgglomerativeClustering,OPTICS,KMeans,GMM,Birch,Genie,Girvan-Newman,Leiden,assortativity,graph_id
davidson_harel,0.14796875299738715,0.05349588448673652,0.15179335260930685,0.13011296513044898,0.15300904978738858,0.13079943036098177,0.9769374742615335,1.0,0.6920944604067458,8
drl,0.13453446884429182,0.022291205930497472,0.13999967297157184,0.1367412392725,0.1522368194534541,0.09086241561686717,0.9769374742615335,1.0,0.6920944604067458,8
fruchterman_reingold,0.2088198281300556,0.09524083275690841,0.21135250191370675,0.21135250191370675,0.2166037820177981,0.2094092078283576,0.9769374742615335,1.0,0.6920944604067458,8
graphopt,0.21998571021836028,0.13566175656305085,0.21396598811206952,0.2116391806311156,0.19408818302542666,0.21651921731996096,0.9769374742615335,1.0,0.6920944604067458,8
lgl,0.040421880498098355,0.029629672557653263,0.04083743462083915,0.04144386440414707,0.026928024224238505,0.051205953928276884,0.9769374742615335,1.0,0.6920944604067458,8
mds,0.20260570424219382,0.09059922229879351,0.20930811335926408,0.20314576176924568,0.2105507130050656,0.20361186701859985,0.9769374742615335,1.0,0.6920944604067458,8
kamada_kawai,0.9913305783259251,0.310074243735984,0.9932639519420103,1.0,0.9843744421775993,0.9559391926835243,1.0,0.8387139009568287,0.8750813743894993,9
spring,0.9836491454247952,0.37607769810460884,0.9834977343149036,0.991346144511002,0.8271268469910575,0.9837038194136547,1.0,0.8387139009568287,0.8750813743894993,9
davidson_harel,0.4255614032559228,0.18565199118189415,0.40732077301924263,0.4023878469657102,0.42042215683263684,0.4323050136618057,1.0,0.8387139009568287,0.8750813743894993,9
drl,0.4351660383314925,0.11799665864057354,0.43564500586567456,0.43111285286630474,0.4016124481545674,0.45854992607518064,1.0,0.8387139009568287,0.8750813743894993,9
fruchterman_reingold,0.4396831907528737,0.29821801749880894,0.3924323232223613,0.3927420970818035,0.4309818066777017,0.4396831907528737,1.0,0.8387139009568287,0.8750813743894993,9
graphopt,0.4396831907528737,0.36682412267372394,0.4396831907528737,0.4396831907528737,0.4367137750224873,0.4396831907528737,1.0,0.8387139009568287,0.8750813743894993,9
lgl,0.06432321028714767,0.09195141479045149,0.048641770302500976,0.05326098641883843,0.041009659123192245,0.08219106390063985,1.0,0.8387139009568287,0.8750813743894993,9
mds,0.4396831907528737,0.11919335019366803,0.4396831907528737,0.4396831907528737,0.4396831907528737,0.4396831907528737,1.0,0.8387139009568287,0.8750813743894993,9
kamada_kawai,0.8659279400781692,0.16016464729634522,0.9837112874623323,0.9823720972312906,0.8087123065917468,0.9092670345023791,0.8845696228632753,0.9295883486122539,0.6919348904847059,10
spring,0.9835303733081954,0.31918213373437776,0.9828691121284724,0.9672163561600644,0.8891994392797546,0.97501828915713,0.8845696228632753,0.9295883486122539,0.6919348904847059,10
davidson_harel,0.18036187243177065,0.03130746072877576,0.18758732222940383,0.16389958040095615,0.10488027488086367,0.19524074760487795,0.8845696228632753,0.9295883486122539,0.6919348904847059,10
drl,0.108516128216353,0.0018541847433181564,0.09894543027421593,0.11648325395236916,0.10647105104364211,0.07145080361248982,0.8845696228632753,0.9295883486122539,0.6919348904847059,10
fruchterman_reingold,0.22267628498829578,0.033234247609698654,0.2080006367825215,0.21016143140537186,0.21554173029308102,0.20142341103530978,0.8845696228632753,0.9295883486122539,0.6919348904847059,10
graphopt,0.215806313618284,0.08583407211040424,0.2118733118557405,0.2076258453586753,0.20277089808415694,0.212138796480781,0.8845696228632753,0.9295883486122539,0.6919348904847059,10
lgl,0.011943779373822013,0.03973810045882363,0.003163667972273259,0.007544834698421257,0.005661119294968203,0.00959836865589128,0.8845696228632753,0.9295883486122539,0.6919348904847059,10
mds,0.2087955441480692,0.0900595043849707,0.2087955441480692,0.2087955441480692,0.21411312960674644,0.21266679089054116,0.8845696228632753,0.9295883486122539,0.6919348904847059,10
kamada_kawai,0.696467947542409,0.2004975752092541,0.8233766737045729,0.8228956417407087,0.6631855311273573,0.5564138848677731,0.584440474547613,0.9092875934707884,0.5914304714320819,11
spring,0.7341135748150811,0.10332537682585256,0.8847236329542456,0.8728849677186001,0.7070709876634629,0.6855987952318887,0.584440474547613,0.9092875934707884,0.5914304714320819,11
davidson_harel,0.11809240997395754,0.033257220422794866,0.14213663116877412,0.12617592173423317,0.10138412780242945,0.15349134350375654,0.584440474547613,0.9092875934707884,0.5914304714320819,11
drl,0.046205199994051746,0.007272243865746653,0.04959757422200807,0.044241086667350195,0.06919421395424832,0.06245080091392965,0.584440474547613,0.9092875934707884,0.5914304714320819,11
fruchterman_reingold,0.1536748111232636,0.011706415847313374,0.18853175932985228,0.1985902206940778,0.16636431571629293,0.1952472603878394,0.584440474547613,0.9092875934707884,0.5914304714320819,11
graphopt,0.16871453985914847,0.0751994871942461,0.15963691906429703,0.16845321371593822,0.2032294065096693,0.18149039594140357,0.584440474547613,0.9092875934707884,0.5914304714320819,11
lgl,0.053613778493932195,0.022282231511934803,0.058395841841618966,0.04028236032102072,0.05063107726078253,0.03991167918013729,0.584440474547613,0.9092875934707884,0.5914304714320819,11
mds,0.19081264852526908,0.08871545229756801,0.1868566390269674,0.17117504647614265,0.1830262138334261,0.14741830905061137,0.584440474547613,0.9092875934707884,0.5914304714320819,11
kamada_kawai,0.7069751040188748,0.44187490618593256,0.8010662173388894,0.8004198842662852,0.6488158666211323,0.6511716970623554,0.9930639504779236,0.8514640989227995,0.8940618952197734,12
spring,0.9476594271747605,0.7027121089007655,0.9344610751926312,0.9334732790335594,0.7350887668999068,0.9549500193096355,0.9930639504779236,0.8514640989227995,0.8940618952197734,12
davidson_harel,0.4002313805848076,0.1946200318572906,0.39054545805384777,0.38185137384405976,0.3557260909372622,0.3656783322527575,0.9930639504779236,0.8514640989227995,0.8940618952197734,12
drl,0.3621419083585772,0.33484926408835836,0.37226368065350385,0.3583526766381243,0.2764178047132981,0.3803671139761562,0.9930639504779236,0.8514640989227995,0.8940618952197734,12
fruchterman_reingold,0.41779897848511227,0.3245689663820212,0.423276869130546,0.40621248009691924,0.36289033560472705,0.40308637695278576,0.9930639504779236,0.8514640989227995,0.8940618952197734,12
graphopt,0.41857629920488265,0.24489808140324798,0.40805867868750534,0.4219478355120569,0.38791328808274667,0.4213934029497743,0.9930639504779236,0.8514640989227995,0.8940618952197734,12
lgl,0.08385971225435004,0.14733177238466597,0.07837059833454889,0.07746848533722472,0.05583171415883429,0.12402592345920833,0.9930639504779236,0.8514640989227995,0.8940618952197734,12
mds,0.39026962232083534,0.1885666509331027,0.37081988718947023,0.35360206644126135,0.3804319232254211,0.30018742367602025,0.9930639504779236,0.8514640989227995,0.8940618952197734,12
kamada_kawai,0.4711240804476464,0.09178220170043365,0.5717496874093629,0.5735943441637712,0.5517245035422156,0.41206889770144095,0.7007163411118474,0.8984623919795472,0.6796322302604736,13
spring,0.6323309609261176,0.20304202678392463,0.6901756569909294,0.6766277729199527,0.4189098018847205,0.4961906414570597,0.7007163411118474,0.8984623919795472,0.6796322302604736,13
davidson_harel,0.14989274416839257,0.11380906740955157,0.11469414597076869,0.12025754028041993,0.12847159454108056,0.10923820933607083,0.7007163411118474,0.8984623919795472,0.6796322302604736,13
drl,0.11524930670221982,0.01095835923833281,0.11730065795710427,0.12522193286042205,0.12301552423802711,0.11450661379933483,0.7007163411118474,0.8984623919795472,0.6796322302604736,13
fruchterman_reingold,0.11862878355917483,0.06155881989400962,0.13143361977316897,0.12394463579001347,0.12187983742975413,0.12427690200109631,0.7007163411118474,0.8984623919795472,0.6796322302604736,13
graphopt,0.12286143099625738,0.04612970469157261,0.10123101746783805,0.10459389727599182,0.10095956235274224,0.09973991548954622,0.7007163411118474,0.8984623919795472,0.6796322302604736,13
lgl,0.0236008287331021,0.04422048777866254,0.021496201253809306,0.02338004744440135,0.02729639519727097,0.03489463753791361,0.7007163411118474,0.8984623919795472,0.6796322302604736,13
mds,0.11481200589287736,0.05382470265973468,0.09648192757019455,0.10447450555602562,0.12780512513742975,0.11732991918273732,0.7007163411118474,0.8984623919795472,0.6796322302604736,13
kamada_kawai,0.8473206397415434,0.3513377273356246,0.851457639674716,0.8607100198863172,0.7391319605008806,0.7294751608225413,0.9845239307099438,0.8288264427226846,0.844020273823439,14
spring,0.9355351953109284,0.4614104404985583,0.9651723486901173,0.9651723486901173,0.7104272920778403,0.9135990526253938,0.9845239307099438,0.8288264427226846,0.844020273823439,14
davidson_harel,0.2779668679665414,0.18683182331641754,0.2804642017615975,0.260160399204162,0.26794658898851376,0.18865932196759588,0.9845239307099438,0.8288264427226846,0.844020273823439,14
drl,0.3019580364951217,0.1819234282114733,0.30236000414086056,0.3019580364951217,0.22947794661274812,0.29779671902975685,0.9845239307099438,0.8288264427226846,0.844020273823439,14
fruchterman_reingold,0.30394415080636616,0.20049521236238319,0.29938507771710643,0.3005627451834519,0.31171329375322127,0.311400610601335,0.9845239307099438,0.8288264427226846,0.844020273823439,14
graphopt,0.27783581292644,0.24585595188107784,0.2761517479826147,0.2810909637860169,0.24960579551313072,0.2698156842787453,0.9845239307099438,0.8288264427226846,0.844020273823439,14
lgl,0.08338760736867915,0.0679415002659693,0.08561704917557078,0.08987253367150391,0.06028681159172711,0.0739557643227867,0.9845239307099438,0.8288264427226846,0.844020273823439,14
mds,0.268766072799684,0.15391490029590327,0.26717320290189905,0.24599992584836144,0.2758311759530369,0.2589345920967755,0.9845239307099438,0.8288264427226846,0.844020273823439,14
kamada_kawai,0.6852072275066698,0.0776518212586316,0.7156138226798628,0.722034923984144,0.3292410671873129,0.6060033417759606,0.8005737481988436,0.8098859525670303,0.76567113352592,15
spring,0.5982737256690963,0.4213147123556188,0.6433429535816236,0.6445288687233586,0.2843013682980335,0.5391952017451639,0.8005737481988436,0.8098859525670303,0.76567113352592,15
davidson_harel,0.23223808285399303,0.07610089093875103,0.2966263944457352,0.27487994808118954,0.21266462300665462,0.21001474811046222,0.8005737481988436,0.8098859525670303,0.76567113352592,15
drl,0.22279383476181347,0.006621596387205528,0.19907708800476312,0.19858511624601435,0.19789129554776655,0.14916617663451642,0.8005737481988436,0.8098859525670303,0.76567113352592,15
fruchterman_reingold,0.29931140742516565,0.1284978043231376,0.30110848549447344,0.2927618046344375,0.19345893391359031,0.27318004464913204,0.8005737481988436,0.8098859525670303,0.76567113352592,15
graphopt,0.22058421176933338,0.12863476388567233,0.2108272137494939,0.21907506269887844,0.1906156305324343,0.21604766329452124,0.8005737481988436,0.8098859525670303,0.76567113352592,15
lgl,0.027857194248458266,0.05067035861763638,0.02656094675546991,0.02656094675546991,0.021277063382497186,0.04626919454305024,0.8005737481988436,0.8098859525670303,0.76567113352592,15
mds,0.24095103388524577,0.13430303187959283,0.2481843411605941,0.22790388914154763,0.23552460825347846,0.21657108150450047,0.8005737481988436,0.8098859525670303,0.76567113352592,15
kamada_kawai,0.6252778947782687,0.19399456927842726,0.6747719854458981,0.7171003814689431,0.48169666973178293,0.6100749873196403,0.8654074244890131,0.9118022567596702,0.787369107277833,16
spring,0.7095956153778964,0.42702742991448,0.8301930788486367,0.7773978921730562,0.4793581361568724,0.730700692576417,0.8654074244890131,0.9118022567596702,0.787369107277833,16
davidson_harel,0.16628936933757482,0.10404925046382711,0.19394028071029976,0.2030155819111598,0.18720587518299184,0.12223739333991643,0.8654074244890131,0.9118022567596702,0.787369107277833,16
drl,0.22050198410057847,0.060715772546190414,0.19925365474324286,0.21999501528813353,0.18272850423333215,0.14887372751950734,0.8654074244890131,0.9118022567596702,0.787369107277833,16
fruchterman_reingold,0.19196354179298375,0.15522354877721206,0.23544172046307107,0.2397544917646599,0.21668146305915714,0.20791621711016015,0.8654074244890131,0.9118022567596702,0.787369107277833,16
graphopt,0.1928245830408058,0.10713000228529605,0.18802250836419382,0.20263395138578694,0.20388606298173234,0.17096831982640442,0.8654074244890131,0.9118022567596702,0.787369107277833,16
lgl,0.07741616188857334,0.04379982556072437,0.07644735609471047,0.07644735609471047,0.08037065556511855,0.0725884073313077,0.8654074244890131,0.9118022567596702,0.787369107277833,16
mds,0.20275088255739662,0.10283916059035023,0.17336057151774265,0.1939387417879627,0.20102447222642023,0.16485087922837374,0.8654074244890131,0.9118022567596702,0.787369107277833,16
kamada_kawai,0.7230167311357386,0.23994748861788082,0.733962801550174,0.7564404781328105,0.5852236470858391,0.526662827629283,0.9926938114608428,0.8680312058921622,0.7774163739023375,17
spring,0.9383138895976328,0.5676634713712315,0.9726454745560311,0.9513797344884878,0.6954496765918078,0.8341694524437573,0.9926938114608428,0.8680312058921622,0.7774163739023375,17
davidson_harel,0.2889989661371074,0.13500461979782216,0.24246324927400117,0.25574531980036747,0.28232314977015555,0.2794144333585822,0.9926938114608428,0.8680312058921622,0.7774163739023375,17
drl,0.28348426795043963,0.12944561622614045,0.27999786939344823,0.2899658786393519,0.2833820022802306,0.23460507931003663,0.9926938114608428,0.8680312058921622,0.7774163739023375,17
fruchterman_reingold,0.23050747842312563,0.16359664029053161,0.2601458294112272,0.2560723278644895,0.23882786622990243,0.24314135847712412,0.9926938114608428,0.8680312058921622,0.7774163739023375,17
graphopt,0.3139734464109895,0.19032873603716055,0.3171602300167963,0.3166567817570556,0.2990603423536412,0.2355183997799791,0.9926938114608428,0.8680312058921622,0.7774163739023375,17
lgl,0.04265614649729886,0.08310701296060174,0.044668442959242625,0.044668442959242625,0.034085779028971114,0.0454179622029085,0.9926938114608428,0.8680312058921622,0.7774163739023375,17
mds,0.22936094614058672,0.10701766808636322,0.2534203491657291,0.2579762042235895,0.2216819289672686,0.23810015595594775,0.9926938114608428,0.8680312058921622,0.7774163739023375,17
kamada_kawai,0.6299157289618857,0.1143036637991893,0.5748931693054076,0.5734420866955523,0.5449193499212545,0.3956015125133129,0.57252712277428,0.9310470354452927,0.6093618601170757,18
spring,0.6319217077087982,0.25214689220705366,0.7706697535590104,0.7482224446837107,0.5744487268783767,0.5177211836664207,0.57252712277428,0.9310470354452927,0.6093618601170757,18
davidson_harel,0.14793123551593398,0.10227022833070809,0.16947568864407891,0.1755369071427288,0.14805869849235753,0.17512099589691282,0.57252712277428,0.9310470354452927,0.6093618601170757,18
drl,0.09074224525828975,0.029099285937706786,0.11922550467600146,0.12703015894616124,0.1344159541712958,0.05938557295723372,0.57252712277428,0.9310470354452927,0.6093618601170757,18
fruchterman_reingold,0.1730995053380356,0.01997132016764896,0.14116292905669958,0.1397652318136126,0.1501907362126617,0.13057572842827322,0.57252712277428,0.9310470354452927,0.6093618601170757,18
graphopt,0.1681081161206607,0.057653545433482146,0.17091905283635594,0.17534887968145402,0.17587383357019504,0.16856006741996074,0.57252712277428,0.9310470354452927,0.6093618601170757,18
lgl,0.05593430556098441,0.035497508858150374,0.06453381884665349,0.07571171708470463,0.04688835398045671,0.05562275473715452,0.57252712277428,0.9310470354452927,0.6093618601170757,18
mds,0.1805197443432438,0.0957641501992339,0.18364722275525452,0.16964804376950332,0.14560019302907495,0.17665878178554642,0.57252712277428,0.9310470354452927,0.6093618601170757,18
kamada_kawai,0.4073532206734338,0.032545221976402805,0.41261440784430115,0.4103312816958917,0.4248835014423989,0.29884893387859435,0.8404186665671738,0.7148565210846247,0.6165527423665959,19
spring,0.5474166799394358,0.17793519681218034,0.5795012871687021,0.5755040196866383,0.5140829289937694,0.4169705992247216,0.8404186665671738,0.7148565210846247,0.6165527423665959,19
davidson_harel,0.1105010185308086,0.050035307319008446,0.09922812374132325,0.12190409806682057,0.09152071126133807,0.09757355157277756,0.8404186665671738,0.7148565210846247,0.6165527423665959,19
drl,0.06906683809147708,0.010382638074793577,0.05233676605425451,0.05150539476540768,0.048891128710233246,0.021491679642300456,0.8404186665671738,0.7148565210846247,0.6165527423665959,19
fruchterman_reingold,0.1003953490663921,0.0121007495085654,0.12322362098176179,0.12753709122219078,0.12546535514727514,0.08408015865617731,0.8404186665671738,0.7148565210846247,0.6165527423665959,19
graphopt,0.11949832113714569,0.03868336362609216,0.13218231353949972,0.13933851598627917,0.12023269044128067,0.0838847178999529,0.8404186665671738,0.7148565210846247,0.6165527423665959,19
lgl,0.015767631484115613,0.03000132093339991,0.01218378788890248,0.011018775853414996,0.00795424306146075,0.01898682992235163,0.8404186665671738,0.7148565210846247,0.6165527423665959,19
mds,0.06647831930293648,0.052999881763766056,0.09143918852930463,0.09558577035678584,0.07952044172143662,0.08295016839988635,0.8404186665671738,0.7148565210846247,0.6165527423665959,19
kamada_kawai,0.7493689831826045,0.345041607044402,0.8475085086725744,0.8322486436344214,0.45594765674520216,0.6805952205805973,0.9401079140893674,0.756343553003962,0.851073209157166,20
spring,0.8470335403308769,0.6883942161580047,0.8392366134279218,0.8344736397373087,0.43933794058167913,0.8040684085068335,0.9401079140893674,0.756343553003962,0.851073209157166,20
davidson_harel,0.2975636781124381,0.23973480288796134,0.32543047316293305,0.32203357526655113,0.30817551169365853,0.26388242734343603,0.9401079140893674,0.756343553003962,0.851073209157166,20
drl,0.2586010016393033,0.2722294700609646,0.25428665525101446,0.27018121279422763,0.26090686909123284,0.2556110002416402,0.9401079140893674,0.756343553003962,0.851073209157166,20
fruchterman_reingold,0.27303100870538155,0.2725028852007379,0.30731437474602485,0.31186508364765947,0.2370169605668905,0.29294287970397587,0.9401079140893674,0.756343553003962,0.851073209157166,20
graphopt,0.2951612324990339,0.20704700286434558,0.29955109562985466,0.32723003913496085,0.2670682651852804,0.2941758707340286,0.9401079140893674,0.756343553003962,0.851073209157166,20
lgl,0.09842827688549165,0.11147227284097608,0.10680162426875428,0.10680162426875428,0.07533753969535209,0.09477771510298902,0.9401079140893674,0.756343553003962,0.851073209157166,20
mds,0.2600786600517541,0.21142922126658603,0.2681915415661603,0.26243755872818636,0.20896337936626846,0.23060514486367042,0.9401079140893674,0.756343553003962,0.851073209157166,20
kamada_kawai,0.43427007721728045,0.19866091131444025,0.4580943940176353,0.46308454242126373,0.35438428393049,0.33112546963885864,0.7221305015993041,0.7382852756964396,0.7016118242136633,21
spring,0.440762251065804,0.20993558367433668,0.48892279597477784,0.4510502132326192,0.3155556746786046,0.3654452861452009,0.7221305015993041,0.7382852756964396,0.7016118242136633,21
davidson_harel,0.2387780026771055,0.09739393496567966,0.18757659198264873,0.2180027743706657,0.24494968313097099,0.2198827962119197,0.7221305015993041,0.7382852756964396,0.7016118242136633,21
drl,0.1469666074118657,0.012837540367772873,0.17702900128463556,0.15218341585716005,0.09430562825569123,0.12110100820988254,0.7221305015993041,0.7382852756964396,0.7016118242136633,21
fruchterman_reingold,0.17689803010329636,0.11017238644378673,0.18322115920827872,0.17593682608075759,0.16368486218423756,0.13093292375511498,0.7221305015993041,0.7382852756964396,0.7016118242136633,21
