layout,AgglomerativeClustering,OPTICS,KMeans,GMM,Birch,Genie,Girvan-Newman,Leiden,assortativity,graph_id
graphopt,0.5840436378088081,0.10245210907187763,0.5930052101936104,0.5930052101936104,0.5457159033855821,0.5906756025116027,1.0,1.0,0.8733441766515447,1
lgl,0.061648119579156835,0.028178281186953424,0.06591776140504209,0.06379056260294173,0.06134874466165008,0.060759772701644246,1.0,1.0,0.8733441766515447,1
mds,0.5762215721427799,0.0471384686548411,0.5543611914533011,0.5579547552842488,0.5917514355510061,0.5750848383330363,1.0,1.0,0.8733441766515447,1
kamada_kawai,0.9205484535307488,0.0393498860824782,0.8667951332483266,0.8842604462402581,0.8776287507606831,0.9100702862971461,1.0,1.0,0.808866598553515,2
spring,0.7892443250899318,0.03762235249487121,0.826428447935337,0.8280129414273704,0.9935965973611051,0.903835988719951,1.0,1.0,0.808866598553515,2
davidson_harel,0.548091857682081,0.028293456863300953,0.5554328329244754,0.5060452645245419,0.5168897611248997,0.4652059649972317,1.0,1.0,0.808866598553515,2
drl,0.5435871059807222,0.04802458824437235,0.5373820951775301,0.5383645144475725,0.6104641872414639,0.5593164998800992,1.0,1.0,0.808866598553515,2
fruchterman_reingold,0.5175249227447193,0.17966597879443708,0.5439302687171172,0.5436684481796243,0.5955933254168626,0.5575903115015487,1.0,1.0,0.808866598553515,2
graphopt,0.5458612244907275,0.036449536008467134,0.5799749545419243,0.5925568429506336,0.4941376161593145,0.5177051993363252,1.0,1.0,0.808866598553515,2
lgl,0.08950187987974172,0.02820733450546752,0.08755962005521295,0.09140290743818211,0.051851200122159255,0.10398698322666063,1.0,1.0,0.808866598553515,2
mds,0.4828257625494598,0.0386644276336096,0.5300936974381327,0.541915349976355,0.6050094913971041,0.48170389283919157,1.0,1.0,0.808866598553515,2
kamada_kawai,0.8558360611969622,0.06683611608960545,0.880193651767456,0.8930965217512071,0.6079663026163924,0.9071396859469942,1.0,1.0,0.6654823240549474,3
spring,0.8554652824124356,0.1325463070337111,0.8349568939990138,0.8494972022676304,0.9746051882075655,0.8855323899590285,1.0,1.0,0.6654823240549474,3
davidson_harel,0.37576057771112553,0.031122374279826004,0.400573183340277,0.35839341883708425,0.37368634471832246,0.2459034714088916,1.0,1.0,0.6654823240549474,3
drl,0.3893911612403726,0.05261625824413566,0.386305811518808,0.3863575956081992,0.42581772785840516,0.406185829852172,1.0,1.0,0.6654823240549474,3
fruchterman_reingold,0.38071367605085915,0.06798826482362333,0.3789443877792965,0.37909692476772877,0.37202767743011467,0.3935715399149255,1.0,1.0,0.6654823240549474,3
graphopt,0.3535198595881307,0.04398176448032036,0.28524794747347654,0.2846513635441019,0.3554860880131738,0.19481438602241316,1.0,1.0,0.6654823240549474,3
lgl,0.06553521876456425,0.017985428855677773,0.05293781669543265,0.07517657598865876,0.04473765341574334,0.05763407657734908,1.0,1.0,0.6654823240549474,3
mds,0.42581772785840516,0.035310190749320985,0.42581772785840516,0.42581772785840516,0.42581772785840516,0.42581772785840516,1.0,1.0,0.6654823240549474,3
kamada_kawai,0.7217532830014959,0.03821634609311583,0.6937531713976692,0.7390150612353668,0.6814861394538362,0.7354100503041159,0.5975193366144766,0.9195716208571485,0.5632578815237161,4
spring,0.8874107213314838,0.08519897124187359,0.8670809869340349,0.8750359807898243,0.9744157548876224,0.9127920455029942,0.5975193366144766,0.9195716208571485,0.5632578815237161,4
davidson_harel,0.2841057069718457,0.022249492801287955,0.21595803036449648,0.21950882411600628,0.1355090807328168,0.27919000176559117,0.5975193366144766,0.9195716208571485,0.5632578815237161,4
drl,0.27112515810868293,0.025659007143337166,0.2877300744347275,0.27280885367448415,0.2915843896554543,0.2368652825288251,0.5975193366144766,0.9195716208571485,0.5632578815237161,4
fruchterman_reingold,0.32462697176980615,0.0230448127610322,0.29681378706461325,0.30766508053324226,0.2224427058355054,0.3304408990437682,0.5975193366144766,0.9195716208571485,0.5632578815237161,4
graphopt,0.1844014188935425,0.004774432234844281,0.2514643075873164,0.25908505092643674,0.2154387029834104,0.08831378359969858,0.5975193366144766,0.9195716208571485,0.5632578815237161,4
lgl,0.02384212354312514,0.01613456967216113,0.0314709079790146,0.03163589163947972,0.03586320533400799,0.02419760092726737,0.5975193366144766,0.9195716208571485,0.5632578815237161,4
mds,0.2927245492818465,0.015796984453007132,0.29158756386700524,0.29403847971772923,0.33715233656214527,0.3023555370372305,0.5975193366144766,0.9195716208571485,0.5632578815237161,4
kamada_kawai,0.8954907036270108,0.045800806920785815,0.87042353941342,0.8810976347544175,0.8749738132988372,0.9310335701533665,1.0,1.0,0.7393446383763225,5
spring,0.9303958902141112,0.13568205767133554,0.9665750430261306,0.9665750430261306,1.0,0.9711857348938893,1.0,1.0,0.7393446383763225,5
davidson_harel,0.51218329656536,0.03881550292135479,0.522898218101836,0.5199803575881882,0.3874779866190736,0.5038293968169698,1.0,1.0,0.7393446383763225,5
drl,0.5927908228387462,0.05679697762411976,0.5927908228387462,0.5927908228387462,0.5927908228387462,0.5927908228387462,1.0,1.0,0.7393446383763225,5
fruchterman_reingold,0.5548529639799307,0.22976986386111875,0.550312143772007,0.5505532052828126,0.5927898078858934,0.5806318874856622,1.0,1.0,0.7393446383763225,5
graphopt,0.42894203058509595,0.04945383372975574,0.5259083625066314,0.5334138166665164,0.5019185138406448,0.2525173560356711,1.0,1.0,0.7393446383763225,5
lgl,0.08450302453576705,0.05694491572441,0.0639385633789042,0.19363875888366833,0.040189450606268835,0.06289514816179925,1.0,1.0,0.7393446383763225,5
mds,0.5619633685796623,0.0429035997777005,0.567591908606549,0.5702774599712942,0.5579593844703977,0.5665644361364489,1.0,1.0,0.7393446383763225,5
kamada_kawai,0.7708348781643052,0.14457482561430607,0.7870716432688959,0.8008149836566474,0.7030919445209471,0.6458217742079565,0.7840781394826728,0.9288032176500455,0.6321984870783538,6
spring,0.9633577808363375,0.2059477901320843,0.9728418145954434,0.9774305809662769,0.8904462999605556,0.8678617181622357,0.7840781394826728,0.9288032176500455,0.6321984870783538,6
davidson_harel,0.17469416692023215,0.020359883525138796,0.20895804399244464,0.18907083212933992,0.08733846983387736,0.20847665248916786,0.7840781394826728,0.9288032176500455,0.6321984870783538,6
drl,0.1738181624183542,0.022621065860728186,0.19651174214348507,0.18235976845009927,0.09698698852301489,0.18469253289622234,0.7840781394826728,0.9288032176500455,0.6321984870783538,6
fruchterman_reingold,0.20619925053027846,0.03736941677778784,0.20719753135080782,0.2041205819238537,0.20289309581568346,0.20118985099910763,0.7840781394826728,0.9288032176500455,0.6321984870783538,6
graphopt,0.15763291389848125,0.026296527431760464,0.2044613608846913,0.21159411738018785,0.1974094483894726,0.1864493052247128,0.7840781394826728,0.9288032176500455,0.6321984870783538,6
lgl,0.006252499991965305,0.003361166703754892,0.014524665167301018,0.013203949311675987,0.013221713091047397,0.01663483934780676,0.7840781394826728,0.9288032176500455,0.6321984870783538,6
mds,0.20429094202285208,0.0290124486172831,0.201794069273594,0.2038594890831194,0.2178240351799731,0.201794069273594,0.7840781394826728,0.9288032176500455,0.6321984870783538,6
kamada_kawai,0.9666988049072959,0.2639452445950945,0.9856219474581561,0.9949357503129995,0.9624353524634561,0.9234360685201806,1.0,0.9949756115506204,0.8246675206010933,7
spring,1.0,0.3370700513048916,1.0,1.0,0.9073223993719335,0.9898643667756039,1.0,0.9949756115506204,0.8246675206010933,7
davidson_harel,0.2978923252835727,0.027736031059146522,0.3172704873747013,0.3096962218150312,0.2967191369350985,0.32100138808948747,1.0,0.9949756115506204,0.8246675206010933,7
drl,0.32439470502879486,0.07257862817855124,0.32439470502879486,0.3224109735896688,0.32439470502879486,0.32439470502879486,1.0,0.9949756115506204,0.8246675206010933,7
fruchterman_reingold,0.32349488707537855,0.03253409624806283,0.32439470502879486,0.32439470502879486,0.32439470502879486,0.32349488707537855,1.0,0.9949756115506204,0.8246675206010933,7
graphopt,0.32558838597781986,0.20309280081828113,0.32558838597781986,0.32439470502879486,0.32439470502879486,0.32439470502879486,1.0,0.9949756115506204,0.8246675206010933,7
lgl,0.013237891027249793,0.017766605194268315,0.006976246645989959,0.006974913991143884,0.00549417863774369,0.018001788139871282,1.0,0.9949756115506204,0.8246675206010933,7
mds,0.32423946369921897,0.09620150967533027,0.32439470502879486,0.32439470502879486,0.3236390678580524,0.32439973887169576,1.0,0.9949756115506204,0.8246675206010933,7
kamada_kawai,0.9509610126824073,0.11375835048745893,0.9697959110471256,1.0,0.9460810824861137,0.9307004172684017,1.0,0.9278252586316998,0.7019754620001697,8
spring,1.0,0.1797858772272536,1.0,1.0,0.8423576257763017,1.0,1.0,0.9278252586316998,0.7019754620001697,8
davidson_harel,0.2486472446875557,0.03765389177700722,0.2180179282212805,0.22137853813272385,0.25141432332987773,0.2549994139573676,1.0,0.9278252586316998,0.7019754620001697,8
drl,0.27257060678807626,0.09719286490368156,0.27257060678807626,0.27257060678807626,0.2375363450001422,0.27257060678807626,1.0,0.9278252586316998,0.7019754620001697,8
fruchterman_reingold,0.27257060678807626,0.03649358093323865,0.27257060678807626,0.27257060678807626,0.27218924343014017,0.27257060678807626,1.0,0.9278252586316998,0.7019754620001697,8
graphopt,0.2628740245673442,0.013103895181517031,0.2681437339691921,0.27063547487163325,0.2697186199795591,0.2597919415771633,1.0,0.9278252586316998,0.7019754620001697,8
lgl,0.045051601771584335,0.018639426197529094,0.04567102152559934,0.049934064530828895,0.018891958538304766,0.029858760679356517,1.0,0.9278252586316998,0.7019754620001697,8
mds,0.27257060678807626,0.04564805082178873,0.27257060678807626,0.27257060678807626,0.27257060678807626,0.27257060678807626,1.0,0.9278252586316998,0.7019754620001697,8
kamada_kawai,0.9916535427262636,0.2106292886669645,1.0,1.0,1.0,1.0,1.0,0.9565901239049808,0.8670763269080991,9
spring,1.0,0.10273315606750107,1.0,1.0,0.9949915054730484,1.0,1.0,0.9565901239049808,0.8670763269080991,9
davidson_harel,0.32310461421110054,0.044881434575143944,0.3202008526605225,0.30577085166568446,0.33794044342034674,0.27889891150824064,1.0,0.9565901239049808,0.8670763269080991,9
drl,0.34873416083081954,0.04016241500665624,0.34873416083081954,0.34873416083081954,0.34873416083081954,0.34873416083081954,1.0,0.9565901239049808,0.8670763269080991,9
fruchterman_reingold,0.34873416083081954,0.05530430381998258,0.34873416083081954,0.34873416083081954,0.34873416083081954,0.34873416083081954,1.0,0.9565901239049808,0.8670763269080991,9
graphopt,0.34873416083081954,0.1794823728930241,0.34873416083081954,0.34873416083081954,0.34873416083081954,0.34873416083081954,1.0,0.9565901239049808,0.8670763269080991,9
lgl,0.02340956480510427,0.026158462570329482,0.018428265702371792,0.025971695233976595,0.016421921993658134,0.018994294532724908,1.0,0.9565901239049808,0.8670763269080991,9
mds,0.34873416083081954,0.10963639371690884,0.34873416083081954,0.34873416083081954,0.34873416083081954,0.34873416083081954,1.0,0.9565901239049808,0.8670763269080991,9
kamada_kawai,0.8650938019920822,0.28832334823688316,0.9259863154331562,0.9864636932539241,0.8172656042870475,0.8838911335933612,0.9958622137957054,1.0,0.6947321592921011,10
spring,0.9875370831626868,0.09136884449859495,1.0,1.0,0.8077143944428997,1.0,0.9958622137957054,1.0,0.6947321592921011,10
davidson_harel,0.2573473262597642,0.026740778856618963,0.23244492522988222,0.22935280754642412,0.2214976479861454,0.2108428531895863,0.9958622137957054,1.0,0.6947321592921011,10
drl,0.25356326815872715,0.021047783652675855,0.25356326815872715,0.25356326815872715,0.2203214509124713,0.25356326815872715,0.9958622137957054,1.0,0.6947321592921011,10
fruchterman_reingold,0.2540261185677629,0.048518958228056984,0.2516465975760198,0.25356326815872715,0.24439945865651827,0.252674197497358,0.9958622137957054,1.0,0.6947321592921011,10
graphopt,0.2564422496671689,0.034793522686205516,0.24687959358967562,0.25547936711000935,0.2597270759050934,0.2237643839391809,0.9958622137957054,1.0,0.6947321592921011,10
lgl,0.021512661992688427,0.02066573673909462,0.011398289247520631,0.012036058625631552,0.01653506610782528,0.018908786067241074,0.9958622137957054,1.0,0.6947321592921011,10
mds,0.25356326815872715,0.05200961476726844,0.25356326815872715,0.25356326815872715,0.25692223110593326,0.25356326815872715,0.9958622137957054,1.0,0.6947321592921011,10
kamada_kawai,0.6618259957219381,0.09400561702677862,0.9341153154598244,0.9575464519962482,0.9286116207621389,0.6444158508419353,0.49774318818880603,1.0,0.5835277772412049,11
spring,0.9189465421821816,0.11968071623555568,0.9666099104587828,0.9809454856205819,0.8797417988305053,0.9093956089872034,0.49774318818880603,1.0,0.5835277772412049,11
davidson_harel,0.14441395483508151,0.03860355888104445,0.19709400986970588,0.12545711049074043,0.17662098520192393,0.1323512596700169,0.49774318818880603,1.0,0.5835277772412049,11
drl,0.18566450170965437,0.030229244333168658,0.18497248861535398,0.19232576067289395,0.14506299754050112,0.14972253610979927,0.49774318818880603,1.0,0.5835277772412049,11
fruchterman_reingold,0.22931134560596692,0.10474943741789441,0.22494992335601438,0.23122634778343704,0.22363788253302141,0.2367739178190173,0.49774318818880603,1.0,0.5835277772412049,11
graphopt,0.21089323061085144,0.01724319413200694,0.2108693969090963,0.21923612725385966,0.19644253134461104,0.1552726009506991,0.49774318818880603,1.0,0.5835277772412049,11
lgl,0.037434136994239475,0.014708076284427486,0.034068018298802544,0.044424389798283045,0.03128347199406678,0.04146579902511408,0.49774318818880603,1.0,0.5835277772412049,11
mds,0.22904821886855564,0.02440470939187529,0.22904821886855564,0.23142658467505708,0.20145375036937713,0.23142658467505708,0.49774318818880603,1.0,0.5835277772412049,11
kamada_kawai,0.9185891333786937,0.195565170392188,0.9686453631706933,0.9648372310538245,0.7787678450912112,0.9227937760737938,1.0,0.8536391678389386,0.895080033104939,12
spring,0.9762439366599956,0.30137170963560767,0.987591391656799,0.987591391656799,0.8630748747735403,0.9799290923633777,1.0,0.8536391678389386,0.895080033104939,12
davidson_harel,0.31882267176845974,0.10883032504773464,0.30050518198573833,0.3017435484959265,0.2551440759486755,0.3322180954908113,1.0,0.8536391678389386,0.895080033104939,12
drl,0.3507142838479028,0.12212892884595553,0.3507142838479028,0.3507142838479028,0.31890889657470123,0.3507142838479028,1.0,0.8536391678389386,0.895080033104939,12
fruchterman_reingold,0.35359190648664685,0.1272993915420152,0.35359190648664685,0.35359190648664685,0.3420117699983473,0.3495010100329602,1.0,0.8536391678389386,0.895080033104939,12
graphopt,0.2991833289599783,0.31126209531373256,0.2813536957443091,0.28256696955925165,0.2881699701950599,0.2979700551450357,1.0,0.8536391678389386,0.895080033104939,12
lgl,0.01975385327016177,0.05251408906781792,0.022334485887315507,0.017840208318370722,0.011634104225681764,0.029711005983446302,1.0,0.8536391678389386,0.895080033104939,12
mds,0.3060328692867612,0.06631088958071421,0.2973120942029097,0.3003096645079543,0.28679760462352244,0.2841810283383891,1.0,0.8536391678389386,0.895080033104939,12
kamada_kawai,0.663431629453638,0.05966114817156644,0.6729340159133927,0.7018975658610106,0.44938614262253285,0.5985323780512436,0.7767815484741502,0.8994162664969017,0.6744379372165638,13
spring,0.7265043247685606,0.0824978789611918,0.7208662094808616,0.7275413347938231,0.4761971033112163,0.6563646402849806,0.7767815484741502,0.8994162664969017,0.6744379372165638,13
davidson_harel,0.14934962710067098,0.03307700096444548,0.13298717083317582,0.1480497525338984,0.1098813707855291,0.11637773269420171,0.7767815484741502,0.8994162664969017,0.6744379372165638,13
drl,0.09370745918781558,0.02590290999227705,0.11647393785283533,0.11925019412063823,0.08499757907842705,0.08528045230282254,0.7767815484741502,0.8994162664969017,0.6744379372165638,13
fruchterman_reingold,0.10992857918971477,0.012321000300478719,0.10721028829175021,0.11463084269261951,0.11218558359539135,0.10797399910223067,0.7767815484741502,0.8994162664969017,0.6744379372165638,13
graphopt,0.13174021223815008,0.027510842382076885,0.13649317906965083,0.13555414536842253,0.13621584670487705,0.1193442919354372,0.7767815484741502,0.8994162664969017,0.6744379372165638,13
lgl,0.05209832952293577,0.03317000925951534,0.060431978538383835,0.06058351981543618,0.06458830168686717,0.03636574819516172,0.7767815484741502,0.8994162664969017,0.6744379372165638,13
mds,0.14787577564761753,0.052475055832674575,0.1269872321776225,0.13210801941708575,0.14571130666092627,0.14960012662952554,0.7767815484741502,0.8994162664969017,0.6744379372165638,13
kamada_kawai,0.953857557392357,0.12450042767464367,0.9837017299254166,0.9851299400276539,0.752605593510967,0.7380279881602807,1.0,0.9668926733233473,0.850534949613089,14
spring,0.8887741112162806,0.23791806321158634,0.8440952124778833,0.8739599177952722,0.6660598847753016,0.8699678344650842,1.0,0.9668926733233473,0.850534949613089,14
davidson_harel,0.23104754401970884,0.07455854016941685,0.2574207223852273,0.22402577709608268,0.2234252670783206,0.26308249642982245,1.0,0.9668926733233473,0.850534949613089,14
drl,0.2711158276680942,0.07084744484016599,0.2711158276680942,0.2711158276680942,0.2562007025127656,0.2711158276680942,1.0,0.9668926733233473,0.850534949613089,14
fruchterman_reingold,0.26928740389667266,0.08242792166413575,0.270187841213006,0.270187841213006,0.2628822011265929,0.26928740389667266,1.0,0.9668926733233473,0.850534949613089,14
graphopt,0.2702153903517609,0.09575806759832367,0.2711158276680942,0.2711158276680942,0.2743250289397247,0.2711158276680942,1.0,0.9668926733233473,0.850534949613089,14
lgl,0.011684409397224652,0.022240428756659845,0.011180949442661101,0.010554328941742217,0.014456368722433005,0.015978651527875698,1.0,0.9668926733233473,0.850534949613089,14
mds,0.22771646365593812,0.07598992281105584,0.23774588735160349,0.2305531521965166,0.23971883267443211,0.21089570909938518,1.0,0.9668926733233473,0.850534949613089,14
kamada_kawai,0.714593871116201,0.15235553540004196,0.8571834516170188,0.8805701708696789,0.6831517603350135,0.6106947396387282,0.9716697177283216,0.8661688869052482,0.7683111183183512,15
spring,0.7666612617985624,0.12343560173923687,0.8158204085410216,0.799184677445837,0.48987948257590774,0.7110975559196454,0.9716697177283216,0.8661688869052482,0.7683111183183512,15
davidson_harel,0.2522963770144621,0.05427457775683168,0.24445964953027452,0.25202047980542047,0.18612419089079085,0.21520700266788415,0.9716697177283216,0.8661688869052482,0.7683111183183512,15
drl,0.22051302203640763,0.041101031229403936,0.20457609587241343,0.2002161289847288,0.193800829526736,0.21497113880737045,0.9716697177283216,0.8661688869052482,0.7683111183183512,15
fruchterman_reingold,0.20613693063215388,0.04792532905274413,0.20247620003306843,0.19724319262508552,0.16525727697406928,0.16809530998197397,0.9716697177283216,0.8661688869052482,0.7683111183183512,15
graphopt,0.24770100567589565,0.1019278311955494,0.24678674124538955,0.24065546975407398,0.23071749368282135,0.247024855087371,0.9716697177283216,0.8661688869052482,0.7683111183183512,15
lgl,0.052361178526806704,0.038853561340772044,0.05966130269087651,0.05704360842543517,0.047427047074685716,0.07410329984303043,0.9716697177283216,0.8661688869052482,0.7683111183183512,15
mds,0.20802529090830135,0.05816412387251082,0.2011036797104475,0.2014038636340354,0.19933474192980422,0.2037267726650171,0.9716697177283216,0.8661688869052482,0.7683111183183512,15
kamada_kawai,0.6879957451429718,0.04557692518067273,0.7751198795148075,0.7845339234539039,0.5867408534571605,0.6068224730764916,0.9169078939467475,0.7504348230836129,0.7788141976110923,16
spring,0.8502966984114344,0.14645495670925682,0.9028285286840676,0.9035906458232953,0.6960461687828369,0.8423392589843411,0.9169078939467475,0.7504348230836129,0.7788141976110923,16
davidson_harel,0.23880039414149667,0.046003295214200546,0.23973265479795866,0.24144250192162464,0.20538144256951182,0.1977430300099724,0.9169078939467475,0.7504348230836129,0.7788141976110923,16
drl,0.22954959255465032,0.07240655301859711,0.22185438710526992,0.2217075207231843,0.14730650502714604,0.23532159183916326,0.9169078939467475,0.7504348230836129,0.7788141976110923,16
fruchterman_reingold,0.23532189184077526,0.03411182488338331,0.24673152000189247,0.242471654309195,0.2135007604847178,0.21868707924528435,0.9169078939467475,0.7504348230836129,0.7788141976110923,16
graphopt,0.23748518083504888,0.08338520187377185,0.2538268696698351,0.2492732473889449,0.2458235845843776,0.25216314084345476,0.9169078939467475,0.7504348230836129,0.7788141976110923,16
lgl,0.05588687171773619,0.02811684874773098,0.05871019549056437,0.058874002687607396,0.03989706146765659,0.0584167274141232,0.9169078939467475,0.7504348230836129,0.7788141976110923,16
mds,0.18364168139047574,0.06827184108702536,0.2090261668672424,0.2033363125730503,0.15641153399680569,0.20012102589652922,0.9169078939467475,0.7504348230836129,0.7788141976110923,16
kamada_kawai,0.778812297546717,0.06005183016313324,0.8924491191538746,0.9029016813172908,0.6449702399528348,0.6308228593389398,0.9500073621696664,0.7730981036752288,0.7963624545407749,17
spring,0.9183406213265526,0.17942375123256446,0.8389946212852081,0.8560560101440376,0.7013811870382137,0.8170095939358039,0.9500073621696664,0.7730981036752288,0.7963624545407749,17
davidson_harel,0.20596051167459728,0.04916022494697072,0.20813630294446667,0.2181206363709478,0.1411726363183044,0.16674139862844187,0.9500073621696664,0.7730981036752288,0.7963624545407749,17
drl,0.22760306038829303,0.04906239336853423,0.23081086145135635,0.23081086145135635,0.17355475330410153,0.23081086145135635,0.9500073621696664,0.7730981036752288,0.7963624545407749,17
fruchterman_reingold,0.2527495454098868,0.04086975110616277,0.24636217104716746,0.2479967746640646,0.2247639968030796,0.24413274919224173,0.9500073621696664,0.7730981036752288,0.7963624545407749,17
graphopt,0.2325062198384799,0.10827249899957073,0.2458408155176554,0.2448237954084702,0.19503875117614733,0.25301884716074624,0.9500073621696664,0.7730981036752288,0.7963624545407749,17
lgl,0.012674719270900418,0.0075920671365499,0.006921634493019639,0.008516268746809724,0.021715156806161172,0.02041872237456425,0.9500073621696664,0.7730981036752288,0.7963624545407749,17
mds,0.21798196776200843,0.03914756525932635,0.19255459981532003,0.2041277530110274,0.20623896495760116,0.21052239162717729,0.9500073621696664,0.7730981036752288,0.7963624545407749,17
kamada_kawai,0.6395432463973205,0.16831714013517882,0.7569471315769352,0.7796642188005964,0.5996529907372706,0.6406341829847226,0.7536537779515415,1.0,0.5826356614514342,18
spring,0.7434644201847993,0.12754872848025775,0.7785351349958824,0.7878533453121104,0.6072581535167415,0.5523024504192396,0.7536537779515415,1.0,0.5826356614514342,18
davidson_harel,0.10352176668428417,0.01745714770900233,0.11042624727107564,0.07754354776721016,0.08973608497622428,0.09093134941448594,0.7536537779515415,1.0,0.5826356614514342,18
drl,0.12712335173829575,0.029628900828899997,0.13640831218397778,0.12550416274878778,0.07625430449532541,0.12906285517826988,0.7536537779515415,1.0,0.5826356614514342,18
fruchterman_reingold,0.12020124532010623,-0.0037257393049485747,0.1122641505135719,0.11671507594288333,0.08857324653095754,0.11087423567578218,0.7536537779515415,1.0,0.5826356614514342,18
graphopt,0.0944486207310925,0.0070658261244969335,0.13140788735721806,0.13251404627595992,0.12166167829081176,0.06913512937702017,0.7536537779515415,1.0,0.5826356614514342,18
lgl,0.007684194867542559,0.006361258309743986,0.0162843815405421,0.010462446599246344,0.007477386203801557,0.01354819691466487,0.7536537779515415,1.0,0.5826356614514342,18
mds,0.08840663992582969,0.012154708729602838,0.09656178419510703,0.10042105381039759,0.091154690678349,0.07886731318329394,0.7536537779515415,1.0,0.5826356614514342,18
kamada_kawai,0.5287081732548533,0.11664426875371983,0.46199488522048676,0.4546807787534705,0.5055735706505942,0.381748761026013,0.9133269421224375,0.9394465072941773,0.6595004423412176,19
spring,0.6333621406681832,0.11725920537715735,0.734501479257996,0.7322223041638789,0.5312586804866719,0.6253391750305944,0.9133269421224375,0.9394465072941773,0.6595004423412176,19
davidson_harel,0.10898794575966102,0.01803102605557272,0.0950964457136175,0.09944452860557651,0.06506166811939809,0.08901719205282185,0.9133269421224375,0.9394465072941773,0.6595004423412176,19
drl,0.12405523136962382,0.023063471085522255,0.12361251914855167,0.12107634212151637,0.08292839689186367,0.121405172646912,0.9133269421224375,0.9394465072941773,0.6595004423412176,19
fruchterman_reingold,0.1388892137564556,0.027424564838789633,0.1458581183206181,0.1379900422745572,0.13319913025879965,0.12368951523835592,0.9133269421224375,0.9394465072941773,0.6595004423412176,19
graphopt,0.10347313271703473,0.01208250402032706,0.10964375479693864,0.11233143205684323,0.09632725179188815,0.10150641506197702,0.9133269421224375,0.9394465072941773,0.6595004423412176,19
lgl,0.026877963912579156,0.033167213406269706,0.032201877328673946,0.03795458387156116,0.02263310983751567,0.03666834103012831,0.9133269421224375,0.9394465072941773,0.6595004423412176,19
mds,0.10376196225334007,0.02901899737211101,0.10188596276240984,0.09484321582597924,0.10627585331051623,0.06546732403727565,0.9133269421224375,0.9394465072941773,0.6595004423412176,19
kamada_kawai,0.6071993486866045,0.09953264238873447,0.6659152607060704,0.6781544399849413,0.4518344921535423,0.6055223653829458,1.0,0.8097950523919071,0.8922844097304614,20
spring,0.8157864329271852,0.2762148449817114,0.8405815556217255,0.8308634210121923,0.5458030512111213,0.7687571127091142,1.0,0.8097950523919071,0.8922844097304614,20
davidson_harel,0.25225348527992336,0.1606691239766527,0.22780213352555823,0.23960815558998477,0.2230938669677168,0.2161441068170117,1.0,0.8097950523919071,0.8922844097304614,20
drl,0.3074063930706106,0.13804025764117386,0.3074063930706106,0.3074063930706106,0.2814776103601162,0.3074063930706106,1.0,0.8097950523919071,0.8922844097304614,20
fruchterman_reingold,0.3006011165379809,0.1666475829151491,0.3008223886721119,0.30046633764315545,0.2880716839111567,0.2950603264158369,1.0,0.8097950523919071,0.8922844097304614,20
graphopt,0.30921947530970245,0.20013810509365335,0.3137358553664492,0.3136832476710572,0.277840664313049,0.3069304881223606,1.0,0.8097950523919071,0.8922844097304614,20
lgl,0.05996363474400342,0.06364642784025347,0.05981769521636428,0.06026027271370802,0.04975284742915033,0.0649639689340978,1.0,0.8097950523919071,0.8922844097304614,20
