graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo
10,0.7037046126559101,davidson_harel,3,3,125.0,calinski_harabasz
10,0.7037046126559101,drl,3,3,125.0,calinski_harabasz
10,0.7037046126559101,fruchterman_reingold,3,3,125.0,calinski_harabasz
10,0.7037046126559101,graphopt,3,3,125.0,calinski_harabasz
10,0.7037046126559101,lgl,3,2,125.0,calinski_harabasz
10,0.7037046126559101,mds,3,3,125.0,calinski_harabasz
11,0.5260435213070968,kamada_kawai,3,4,125.0,calinski_harabasz
11,0.5260435213070968,spring,3,3,125.0,calinski_harabasz
11,0.5260435213070968,davidson_harel,3,5,125.0,calinski_harabasz
11,0.5260435213070968,drl,3,2,125.0,calinski_harabasz
11,0.5260435213070968,fruchterman_reingold,3,3,125.0,calinski_harabasz
11,0.5260435213070968,graphopt,3,3,125.0,calinski_harabasz
11,0.5260435213070968,lgl,3,2,125.0,calinski_harabasz
11,0.5260435213070968,mds,3,3,125.0,calinski_harabasz
12,0.9011897809296948,kamada_kawai,4,4,125.0,calinski_harabasz
12,0.9011897809296948,spring,4,4,125.0,calinski_harabasz
12,0.9011897809296948,davidson_harel,4,4,125.0,calinski_harabasz
12,0.9011897809296948,drl,4,4,125.0,calinski_harabasz
12,0.9011897809296948,fruchterman_reingold,4,4,125.0,calinski_harabasz
12,0.9011897809296948,graphopt,4,4,125.0,calinski_harabasz
12,0.9011897809296948,lgl,4,2,125.0,calinski_harabasz
12,0.9011897809296948,mds,4,4,125.0,calinski_harabasz
13,0.6474639013606955,kamada_kawai,4,3,125.0,calinski_harabasz
13,0.6474639013606955,spring,4,4,125.0,calinski_harabasz
13,0.6474639013606955,davidson_harel,4,4,125.0,calinski_harabasz
13,0.6474639013606955,drl,4,4,125.0,calinski_harabasz
13,0.6474639013606955,fruchterman_reingold,4,4,125.0,calinski_harabasz
13,0.6474639013606955,graphopt,4,4,125.0,calinski_harabasz
13,0.6474639013606955,lgl,4,2,125.0,calinski_harabasz
13,0.6474639013606955,mds,4,3,125.0,calinski_harabasz
14,0.8562307582468587,kamada_kawai,4,4,125.0,calinski_harabasz
14,0.8562307582468587,spring,4,4,125.0,calinski_harabasz
14,0.8562307582468587,davidson_harel,4,4,125.0,calinski_harabasz
14,0.8562307582468587,drl,4,4,125.0,calinski_harabasz
14,0.8562307582468587,fruchterman_reingold,4,4,125.0,calinski_harabasz
14,0.8562307582468587,graphopt,4,4,125.0,calinski_harabasz
14,0.8562307582468587,lgl,4,4,125.0,calinski_harabasz
14,0.8562307582468587,mds,4,4,125.0,calinski_harabasz
15,0.7754640846696945,kamada_kawai,4,4,125.0,calinski_harabasz
15,0.7754640846696945,spring,4,4,125.0,calinski_harabasz
15,0.7754640846696945,davidson_harel,4,4,125.0,calinski_harabasz
15,0.7754640846696945,drl,4,2,125.0,calinski_harabasz
15,0.7754640846696945,fruchterman_reingold,4,2,125.0,calinski_harabasz
15,0.7754640846696945,graphopt,4,2,125.0,calinski_harabasz
15,0.7754640846696945,lgl,4,2,125.0,calinski_harabasz
15,0.7754640846696945,mds,4,4,125.0,calinski_harabasz
16,0.7919826377746625,kamada_kawai,4,4,125.0,calinski_harabasz
16,0.7919826377746625,spring,4,4,125.0,calinski_harabasz
16,0.7919826377746625,davidson_harel,4,5,125.0,calinski_harabasz
16,0.7919826377746625,drl,4,4,125.0,calinski_harabasz
16,0.7919826377746625,fruchterman_reingold,4,4,125.0,calinski_harabasz
16,0.7919826377746625,graphopt,4,3,125.0,calinski_harabasz
16,0.7919826377746625,lgl,4,2,125.0,calinski_harabasz
16,0.7919826377746625,mds,4,3,125.0,calinski_harabasz
17,0.8022724181134783,kamada_kawai,4,4,125.0,calinski_harabasz
17,0.8022724181134783,spring,4,4,125.0,calinski_harabasz
17,0.8022724181134783,davidson_harel,4,2,125.0,calinski_harabasz
17,0.8022724181134783,drl,4,2,125.0,calinski_harabasz
17,0.8022724181134783,fruchterman_reingold,4,4,125.0,calinski_harabasz
17,0.8022724181134783,graphopt,4,4,125.0,calinski_harabasz
17,0.8022724181134783,lgl,4,2,125.0,calinski_harabasz
17,0.8022724181134783,mds,4,4,125.0,calinski_harabasz
18,0.5953597363236556,kamada_kawai,4,4,125.0,calinski_harabasz
18,0.5953597363236556,spring,4,3,125.0,calinski_harabasz
18,0.5953597363236556,davidson_harel,4,2,125.0,calinski_harabasz
18,0.5953597363236556,drl,4,4,125.0,calinski_harabasz
18,0.5953597363236556,fruchterman_reingold,4,4,125.0,calinski_harabasz
18,0.5953597363236556,graphopt,4,4,125.0,calinski_harabasz
18,0.5953597363236556,lgl,4,2,125.0,calinski_harabasz
18,0.5953597363236556,mds,4,3,125.0,calinski_harabasz
19,0.611870463346624,kamada_kawai,5,4,125.0,calinski_harabasz
19,0.611870463346624,spring,5,4,125.0,calinski_harabasz
19,0.611870463346624,davidson_harel,5,4,125.0,calinski_harabasz
19,0.611870463346624,drl,5,5,125.0,calinski_harabasz
19,0.611870463346624,fruchterman_reingold,5,5,125.0,calinski_harabasz
19,0.611870463346624,graphopt,5,3,125.0,calinski_harabasz
19,0.611870463346624,lgl,5,3,125.0,calinski_harabasz
19,0.611870463346624,mds,5,3,125.0,calinski_harabasz
20,0.8381696495986177,kamada_kawai,5,4,125.0,calinski_harabasz
20,0.8381696495986177,spring,5,5,125.0,calinski_harabasz
20,0.8381696495986177,davidson_harel,5,5,125.0,calinski_harabasz
20,0.8381696495986177,drl,5,7,125.0,calinski_harabasz
20,0.8381696495986177,fruchterman_reingold,5,2,125.0,calinski_harabasz
20,0.8381696495986177,graphopt,5,5,125.0,calinski_harabasz
20,0.8381696495986177,lgl,5,2,125.0,calinski_harabasz
20,0.8381696495986177,mds,5,4,125.0,calinski_harabasz
21,0.7382852461967107,kamada_kawai,5,3,125.0,calinski_harabasz
21,0.7382852461967107,spring,5,3,125.0,calinski_harabasz
21,0.7382852461967107,davidson_harel,5,4,125.0,calinski_harabasz
21,0.7382852461967107,drl,5,3,125.0,calinski_harabasz
21,0.7382852461967107,fruchterman_reingold,5,4,125.0,calinski_harabasz
21,0.7382852461967107,graphopt,5,5,125.0,calinski_harabasz
21,0.7382852461967107,lgl,5,2,125.0,calinski_harabasz
21,0.7382852461967107,mds,5,3,125.0,calinski_harabasz
22,0.7245169101342198,kamada_kawai,5,4,125.0,calinski_harabasz
22,0.7245169101342198,spring,5,3,125.0,calinski_harabasz
22,0.7245169101342198,davidson_harel,5,3,125.0,calinski_harabasz
22,0.7245169101342198,drl,5,5,125.0,calinski_harabasz
22,0.7245169101342198,fruchterman_reingold,5,5,125.0,calinski_harabasz
22,0.7245169101342198,graphopt,5,5,125.0,calinski_harabasz
22,0.7245169101342198,lgl,5,2,125.0,calinski_harabasz
22,0.7245169101342198,mds,5,5,125.0,calinski_harabasz
23,0.549736160110696,kamada_kawai,5,4,125.0,calinski_harabasz
23,0.549736160110696,spring,5,4,125.0,calinski_harabasz
23,0.549736160110696,davidson_harel,5,5,125.0,calinski_harabasz
23,0.549736160110696,drl,5,5,125.0,calinski_harabasz
23,0.549736160110696,fruchterman_reingold,5,4,125.0,calinski_harabasz
23,0.549736160110696,graphopt,5,3,125.0,calinski_harabasz
23,0.549736160110696,lgl,5,2,125.0,calinski_harabasz
23,0.549736160110696,mds,5,4,125.0,calinski_harabasz
24,0.5170240629669909,kamada_kawai,5,3,125.0,calinski_harabasz
24,0.5170240629669909,spring,5,4,125.0,calinski_harabasz
24,0.5170240629669909,davidson_harel,5,4,125.0,calinski_harabasz
24,0.5170240629669909,drl,5,2,125.0,calinski_harabasz
24,0.5170240629669909,fruchterman_reingold,5,3,125.0,calinski_harabasz
24,0.5170240629669909,graphopt,5,4,125.0,calinski_harabasz
24,0.5170240629669909,lgl,5,2,125.0,calinski_harabasz
24,0.5170240629669909,mds,5,3,125.0,calinski_harabasz
25,0.3550421594455917,kamada_kawai,6,4,125.0,calinski_harabasz
25,0.3550421594455917,spring,6,4,125.0,calinski_harabasz
25,0.3550421594455917,davidson_harel,6,5,125.0,calinski_harabasz
25,0.3550421594455917,drl,6,3,125.0,calinski_harabasz
