graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo
22,0.7245103936902615,spring,5,5,75.0,silhouette
22,0.7245103936902615,davidson_harel,5,3,75.0,silhouette
22,0.7245103936902615,drl,5,2,75.0,silhouette
22,0.7245103936902615,fruchterman_reingold,5,4,75.0,silhouette
22,0.7245103936902615,graphopt,5,3,75.0,silhouette
22,0.7245103936902615,lgl,5,3,75.0,silhouette
22,0.7245103936902615,mds,5,3,75.0,silhouette
23,0.5636727837811131,kamada_kawai,5,2,75.0,silhouette
23,0.5636727837811131,spring,5,2,75.0,silhouette
23,0.5636727837811131,davidson_harel,5,2,75.0,silhouette
23,0.5636727837811131,drl,5,3,75.0,silhouette
23,0.5636727837811131,fruchterman_reingold,5,2,75.0,silhouette
23,0.5636727837811131,graphopt,5,2,75.0,silhouette
23,0.5636727837811131,lgl,5,5,75.0,silhouette
23,0.5636727837811131,mds,5,3,75.0,silhouette
24,0.4904718480609184,kamada_kawai,5,3,75.0,silhouette
24,0.4904718480609184,spring,5,4,75.0,silhouette
24,0.4904718480609184,davidson_harel,5,2,75.0,silhouette
24,0.4904718480609184,drl,5,2,75.0,silhouette
24,0.4904718480609184,fruchterman_reingold,5,3,75.0,silhouette
24,0.4904718480609184,graphopt,5,3,75.0,silhouette
24,0.4904718480609184,lgl,5,6,75.0,silhouette
24,0.4904718480609184,mds,5,3,75.0,silhouette
25,0.2976550438908834,kamada_kawai,6,3,75.0,silhouette
25,0.2976550438908834,spring,6,2,75.0,silhouette
25,0.2976550438908834,davidson_harel,6,3,75.0,silhouette
25,0.2976550438908834,drl,6,3,75.0,silhouette
25,0.2976550438908834,fruchterman_reingold,6,3,75.0,silhouette
25,0.2976550438908834,graphopt,6,3,75.0,silhouette
25,0.2976550438908834,lgl,6,5,75.0,silhouette
25,0.2976550438908834,mds,6,3,75.0,silhouette
26,0.8614526002369446,kamada_kawai,6,4,75.0,silhouette
26,0.8614526002369446,spring,6,2,75.0,silhouette
26,0.8614526002369446,davidson_harel,6,2,75.0,silhouette
26,0.8614526002369446,drl,6,3,75.0,silhouette
26,0.8614526002369446,fruchterman_reingold,6,5,75.0,silhouette
26,0.8614526002369446,graphopt,6,3,75.0,silhouette
26,0.8614526002369446,lgl,6,2,75.0,silhouette
26,0.8614526002369446,mds,6,4,75.0,silhouette
27,0.8289742348627737,kamada_kawai,6,2,75.0,silhouette
27,0.8289742348627737,spring,6,3,75.0,silhouette
27,0.8289742348627737,davidson_harel,6,3,75.0,silhouette
27,0.8289742348627737,drl,6,3,75.0,silhouette
27,0.8289742348627737,fruchterman_reingold,6,6,75.0,silhouette
27,0.8289742348627737,graphopt,6,3,75.0,silhouette
27,0.8289742348627737,lgl,6,4,75.0,silhouette
27,0.8289742348627737,mds,6,3,75.0,silhouette
28,0.5771447830324498,kamada_kawai,6,3,75.0,silhouette
28,0.5771447830324498,spring,6,2,75.0,silhouette
28,0.5771447830324498,davidson_harel,6,3,75.0,silhouette
28,0.5771447830324498,drl,6,2,75.0,silhouette
28,0.5771447830324498,fruchterman_reingold,6,3,75.0,silhouette
28,0.5771447830324498,graphopt,6,2,75.0,silhouette
28,0.5771447830324498,lgl,6,4,75.0,silhouette
28,0.5771447830324498,mds,6,3,75.0,silhouette
29,0.6701138709103748,kamada_kawai,6,3,75.0,silhouette
29,0.6701138709103748,spring,6,3,75.0,silhouette
29,0.6701138709103748,davidson_harel,6,2,75.0,silhouette
29,0.6701138709103748,drl,6,2,75.0,silhouette
