graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo
11,0.5382849247711644,lgl,3,3,75.0,elbow
11,0.5382849247711644,mds,3,3,75.0,elbow
12,0.91060299209512,kamada_kawai,4,4,75.0,elbow
12,0.91060299209512,spring,4,4,75.0,elbow
12,0.91060299209512,davidson_harel,4,3,75.0,elbow
12,0.91060299209512,drl,4,3,75.0,elbow
12,0.91060299209512,fruchterman_reingold,4,4,75.0,elbow
12,0.91060299209512,graphopt,4,4,75.0,elbow
12,0.91060299209512,lgl,4,4,75.0,elbow
12,0.91060299209512,mds,4,4,75.0,elbow
13,0.7352326724561695,kamada_kawai,4,5,75.0,elbow
13,0.7352326724561695,spring,4,4,75.0,elbow
13,0.7352326724561695,davidson_harel,4,5,75.0,elbow
13,0.7352326724561695,drl,4,4,75.0,elbow
13,0.7352326724561695,fruchterman_reingold,4,3,75.0,elbow
13,0.7352326724561695,graphopt,4,5,75.0,elbow
13,0.7352326724561695,lgl,4,5,75.0,elbow
13,0.7352326724561695,mds,4,3,75.0,elbow
14,0.7642913377449625,kamada_kawai,4,4,75.0,elbow
14,0.7642913377449625,spring,4,4,75.0,elbow
14,0.7642913377449625,davidson_harel,4,4,75.0,elbow
14,0.7642913377449625,drl,4,4,75.0,elbow
14,0.7642913377449625,fruchterman_reingold,4,4,75.0,elbow
14,0.7642913377449625,graphopt,4,4,75.0,elbow
14,0.7642913377449625,lgl,4,3,75.0,elbow
14,0.7642913377449625,mds,4,4,75.0,elbow
15,0.7456971040371078,kamada_kawai,4,4,75.0,elbow
15,0.7456971040371078,spring,4,4,75.0,elbow
15,0.7456971040371078,davidson_harel,4,4,75.0,elbow
15,0.7456971040371078,drl,4,4,75.0,elbow
15,0.7456971040371078,fruchterman_reingold,4,4,75.0,elbow
15,0.7456971040371078,graphopt,4,3,75.0,elbow
15,0.7456971040371078,lgl,4,5,75.0,elbow
15,0.7456971040371078,mds,4,4,75.0,elbow
16,0.7878185999657875,kamada_kawai,4,4,75.0,elbow
16,0.7878185999657875,spring,4,4,75.0,elbow
16,0.7878185999657875,davidson_harel,4,4,75.0,elbow
16,0.7878185999657875,drl,4,4,75.0,elbow
16,0.7878185999657875,fruchterman_reingold,4,4,75.0,elbow
16,0.7878185999657875,graphopt,4,4,75.0,elbow
16,0.7878185999657875,lgl,4,3,75.0,elbow
16,0.7878185999657875,mds,4,3,75.0,elbow
17,0.8672562727998885,kamada_kawai,4,4,75.0,elbow
17,0.8672562727998885,spring,4,4,75.0,elbow
17,0.8672562727998885,davidson_harel,4,4,75.0,elbow
17,0.8672562727998885,drl,4,6,75.0,elbow
17,0.8672562727998885,fruchterman_reingold,4,4,75.0,elbow
17,0.8672562727998885,graphopt,4,4,75.0,elbow
17,0.8672562727998885,lgl,4,3,75.0,elbow
17,0.8672562727998885,mds,4,5,75.0,elbow
18,0.6181504754806724,kamada_kawai,4,4,75.0,elbow
18,0.6181504754806724,spring,4,4,75.0,elbow
18,0.6181504754806724,davidson_harel,4,4,75.0,elbow
18,0.6181504754806724,drl,4,4,75.0,elbow
18,0.6181504754806724,fruchterman_reingold,4,4,75.0,elbow
18,0.6181504754806724,graphopt,4,3,75.0,elbow
18,0.6181504754806724,lgl,4,4,75.0,elbow
18,0.6181504754806724,mds,4,3,75.0,elbow
19,0.5867113212396127,kamada_kawai,5,4,75.0,elbow
19,0.5867113212396127,spring,5,4,75.0,elbow
