graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo
25,0.604378420641126,mds,6,6,25.0,elbow
26,0.4623338257016248,kamada_kawai,6,4,25.0,elbow
26,0.4623338257016248,spring,6,5,25.0,elbow
26,0.4623338257016248,davidson_harel,6,5,25.0,elbow
26,0.4623338257016248,drl,6,3,25.0,elbow
26,0.4623338257016248,fruchterman_reingold,6,5,25.0,elbow
26,0.4623338257016248,graphopt,6,4,25.0,elbow
26,0.4623338257016248,lgl,6,3,25.0,elbow
26,0.4623338257016248,mds,6,4,25.0,elbow
27,0.3283582089552239,kamada_kawai,6,4,25.0,elbow
27,0.3283582089552239,spring,6,5,25.0,elbow
27,0.3283582089552239,davidson_harel,6,5,25.0,elbow
27,0.3283582089552239,drl,6,3,25.0,elbow
27,0.3283582089552239,fruchterman_reingold,6,4,25.0,elbow
27,0.3283582089552239,graphopt,6,4,25.0,elbow
27,0.3283582089552239,lgl,6,3,25.0,elbow
27,0.3283582089552239,mds,6,4,25.0,elbow
28,0.4923547400611616,kamada_kawai,6,4,25.0,elbow
28,0.4923547400611616,spring,6,5,25.0,elbow
28,0.4923547400611616,davidson_harel,6,5,25.0,elbow
28,0.4923547400611616,drl,6,4,25.0,elbow
28,0.4923547400611616,fruchterman_reingold,6,4,25.0,elbow
28,0.4923547400611616,graphopt,6,5,25.0,elbow
28,0.4923547400611616,lgl,6,4,25.0,elbow
28,0.4923547400611616,mds,6,4,25.0,elbow
29,0.6549034899590567,kamada_kawai,6,5,25.0,elbow
29,0.6549034899590567,spring,6,4,25.0,elbow
29,0.6549034899590567,davidson_harel,6,3,25.0,elbow
29,0.6549034899590567,drl,6,4,25.0,elbow
29,0.6549034899590567,fruchterman_reingold,6,4,25.0,elbow
29,0.6549034899590567,graphopt,6,4,25.0,elbow
29,0.6549034899590567,lgl,6,4,25.0,elbow
29,0.6549034899590567,mds,6,4,25.0,elbow
30,0.4776577171707641,kamada_kawai,6,4,25.0,elbow
30,0.4776577171707641,spring,6,4,25.0,elbow
30,0.4776577171707641,davidson_harel,6,4,25.0,elbow
30,0.4776577171707641,drl,6,5,25.0,elbow
30,0.4776577171707641,fruchterman_reingold,6,4,25.0,elbow
30,0.4776577171707641,graphopt,6,5,25.0,elbow
30,0.4776577171707641,lgl,6,4,25.0,elbow
30,0.4776577171707641,mds,6,4,25.0,elbow
31,0.4400840925017518,kamada_kawai,6,4,25.0,elbow
31,0.4400840925017518,spring,6,5,25.0,elbow
31,0.4400840925017518,davidson_harel,6,4,25.0,elbow
31,0.4400840925017518,drl,6,3,25.0,elbow
31,0.4400840925017518,fruchterman_reingold,6,4,25.0,elbow
31,0.4400840925017518,graphopt,6,5,25.0,elbow
31,0.4400840925017518,lgl,6,3,25.0,elbow
31,0.4400840925017518,mds,6,5,25.0,elbow
32,0.2314159948563232,kamada_kawai,6,4,25.0,elbow
32,0.2314159948563232,spring,6,5,25.0,elbow
32,0.2314159948563232,davidson_harel,6,4,25.0,elbow
32,0.2314159948563232,drl,6,7,25.0,elbow
32,0.2314159948563232,fruchterman_reingold,6,5,25.0,elbow
32,0.2314159948563232,graphopt,6,3,25.0,elbow
32,0.2314159948563232,lgl,6,4,25.0,elbow
32,0.2314159948563232,mds,6,4,25.0,elbow
