graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo
17,0.7544170912240225,graphopt,4,3,100.0,gap_statistic
17,0.7544170912240225,lgl,4,9,100.0,gap_statistic
17,0.7544170912240225,mds,4,3,100.0,gap_statistic
18,0.5965298859412033,kamada_kawai,4,4,100.0,gap_statistic
18,0.5965298859412033,spring,4,2,100.0,gap_statistic
18,0.5965298859412033,davidson_harel,4,8,100.0,gap_statistic
18,0.5965298859412033,drl,4,3,100.0,gap_statistic
18,0.5965298859412033,fruchterman_reingold,4,3,100.0,gap_statistic
18,0.5965298859412033,graphopt,4,4,100.0,gap_statistic
18,0.5965298859412033,lgl,4,9,100.0,gap_statistic
18,0.5965298859412033,mds,4,3,100.0,gap_statistic
19,0.6708031814685923,kamada_kawai,5,3,100.0,gap_statistic
19,0.6708031814685923,spring,5,1,100.0,gap_statistic
19,0.6708031814685923,davidson_harel,5,2,100.0,gap_statistic
19,0.6708031814685923,drl,5,4,100.0,gap_statistic
19,0.6708031814685923,fruchterman_reingold,5,6,100.0,gap_statistic
19,0.6708031814685923,graphopt,5,5,100.0,gap_statistic
19,0.6708031814685923,lgl,5,9,100.0,gap_statistic
19,0.6708031814685923,mds,5,3,100.0,gap_statistic
20,0.9145461969789348,kamada_kawai,5,5,100.0,gap_statistic
20,0.9145461969789348,spring,5,5,100.0,gap_statistic
20,0.9145461969789348,davidson_harel,5,5,100.0,gap_statistic
20,0.9145461969789348,drl,5,6,100.0,gap_statistic
20,0.9145461969789348,fruchterman_reingold,5,5,100.0,gap_statistic
20,0.9145461969789348,graphopt,5,5,100.0,gap_statistic
20,0.9145461969789348,lgl,5,9,100.0,gap_statistic
20,0.9145461969789348,mds,5,3,100.0,gap_statistic
21,0.720234920918903,kamada_kawai,5,1,100.0,gap_statistic
21,0.720234920918903,spring,5,6,100.0,gap_statistic
21,0.720234920918903,davidson_harel,5,4,100.0,gap_statistic
21,0.720234920918903,drl,5,5,100.0,gap_statistic
21,0.720234920918903,fruchterman_reingold,5,4,100.0,gap_statistic
21,0.720234920918903,graphopt,5,1,100.0,gap_statistic
21,0.720234920918903,lgl,5,8,100.0,gap_statistic
21,0.720234920918903,mds,5,3,100.0,gap_statistic
22,0.6825331147235735,kamada_kawai,5,3,100.0,gap_statistic
22,0.6825331147235735,spring,5,2,100.0,gap_statistic
22,0.6825331147235735,davidson_harel,5,2,100.0,gap_statistic
22,0.6825331147235735,drl,5,2,100.0,gap_statistic
22,0.6825331147235735,fruchterman_reingold,5,3,100.0,gap_statistic
22,0.6825331147235735,graphopt,5,3,100.0,gap_statistic
22,0.6825331147235735,lgl,5,9,100.0,gap_statistic
22,0.6825331147235735,mds,5,2,100.0,gap_statistic
